    0.192286501271940291E+01    0.566344666223354167E+02    0.240075856689845395E+02    0.210588245677501629E+01    0.371942558569386250E+02    0.119857157548312471E+00   -0.287674135975290665E+04
    0.262535188726209512E+01    0.566320047402126718E+02    0.242576943143033432E+02    0.227923206008570123E+01    0.476342601314300822E+02    0.167235056879702942E+00   -0.287448611289125165E+04
    0.196210395297329931E+01    0.565471849721747120E+02    0.241066144828258615E+02    0.218466499169442985E+01    0.210294157831665451E+02    0.896843407988147379E-01   -0.287436051923520608E+04
    0.231918388575478396E+01    0.565963209428081413E+02    0.242589752991650691E+02    0.201739538231473503E+01    0.461525383816893111E+02    0.107594435717683040E+00   -0.287420520306554363E+04
    0.294959708370710239E+01    0.565492130136860851E+02    0.242117686155745631E+02    0.262605846589173675E+01    0.245136391478561215E+02    0.216817787318485306E+00   -0.287405121590988711E+04
    0.150068104603780350E+01    0.566791007254208310E+02    0.241061728811732294E+02    0.174565154852174320E+01    0.495345892167685165E+02    0.418839360987950937E-01   -0.287370193500865935E+04
    0.246961794886453756E+01    0.566438404227827661E+02    0.241690951653692707E+02    0.250500393047422376E+01    0.445009646245834531E+02    0.216742076348893947E+00   -0.287351470544897165E+04
    0.249487337081854399E+01    0.567199389269685881E+02    0.241636484792848485E+02    0.215136094031623371E+01    0.226395928751505586E+02    0.169192753905527321E+00   -0.287339213526310641E+04
    0.269803155458268407E+01    0.566364169907185087E+02    0.242559720677775381E+02    0.215034388035869606E+01    0.384978608542224876E+02    0.130602798916586382E+00   -0.287335727394825471E+04
    0.218339004731045616E+01    0.566009801582141208E+02    0.242099856040440216E+02    0.192781375787766884E+01    0.490497349341378097E+02    0.159639040516881825E-01   -0.287330573154927606E+04
    0.295371477068487565E+01    0.565968729704346742E+02    0.242256352291532870E+02    0.237498970908407081E+01    0.230410215760258232E+02    0.794027454807654520E-01   -0.287320600111379235E+04
    0.111782068956497049E+01    0.566860146494146235E+02    0.242355041974069998E+02    0.246952733785338063E+01    0.219287702026099964E+02    0.134963735040148719E+00   -0.287308419167319789E+04
    0.272279893268866857E+01    0.566904025306026966E+02    0.242235374649343207E+02    0.193261183932829939E+01    0.433456178755078838E+02    0.157226515222106983E+00   -0.287306190313953766E+04
    0.111044081284757001E+01    0.566804962872811586E+02    0.241404727680552682E+02    0.281547146604944043E+01    0.158329236885744145E+02    0.261930329038527088E+00   -0.287304653820466956E+04
    0.218460983774453776E+01    0.565998081955780492E+02    0.242082904660476785E+02    0.240540271454230803E+01    0.197419482707238068E+02    0.674991512525540127E-01   -0.287299699565158517E+04
    0.215327113256865132E+01    0.566215667799735627E+02    0.242489727793193381E+02    0.241982661183919667E+01    0.198668769884294960E+02    0.142196352846567564E+00   -0.287286947809024696E+04
    0.169317499098498114E+01    0.567467500698148086E+02    0.241174968277103687E+02    0.219301243827672376E+01    0.345844093229922507E+02    0.144874821256512326E+00   -0.287286596304237037E+04
    0.224126676844717920E+01    0.566922094137675145E+02    0.241936183355911005E+02    0.213256171665900629E+01    0.272108371777159483E+02    0.287921746910079768E-01   -0.287282790080430004E+04
    0.286178428562982878E+01    0.566083285023284688E+02    0.241219678586827868E+02    0.224666288911208278E+01    0.263207726673487770E+02    0.458745636198776841E-01   -0.287280623577503502E+04
    0.145646985912814597E+01    0.567112732976714042E+02    0.241463951513657200E+02    0.224927209080970059E+01    0.300426975368255356E+02    0.202891620501673836E+00   -0.287277310210852738E+04
    0.197994103349486150E+01    0.566951307439266543E+02    0.242116230014011364E+02    0.229618670021042881E+01    0.480826997037483039E+02    0.165633917704846395E+00   -0.287271780927090640E+04
    0.181898610416803175E+01    0.565413370350777527E+02    0.241129086051350328E+02    0.232271365584633038E+01    0.420581964000282085E+02    0.194715351205346915E+00   -0.287268208353580667E+04
    0.153084446132907503E+01    0.565583481344122418E+02    0.240860323429783385E+02    0.216716614135437746E+01    0.455773097690779707E+02    0.176092185915054572E+00   -0.287259639740812599E+04
    0.251390303804431747E+01    0.565604496160825150E+02    0.242165037908583862E+02    0.240641165699019988E+01    0.290449020009161742E+02    0.149198209992274233E+00   -0.287254723566025496E+04
    0.271967737767931172E+01    0.565903835000409785E+02    0.240990047347955247E+02    0.271099730387684046E+01    0.185476581384257031E+02    0.237897706730279462E+00   -0.287253790220523115E+04
    0.104746764495707123E+01    0.566066071041422063E+02    0.242082334198094493E+02    0.216887435554831765E+01    0.296116408052963322E+02    0.215205016413868605E+00   -0.287252838741796768E+04
    0.204072307511835760E+01    0.565876968211241902E+02    0.242447073843564382E+02    0.229412642344249873E+01    0.260055316304009700E+02    0.196593890214156714E+00   -0.287252638543534022E+04
    0.143639282676217839E+01    0.566658545993872309E+02    0.241233662828993332E+02    0.197367210597194220E+01    0.485830731144134802E+02    0.233122068587868353E-01   -0.287252425983113517E+04
    0.270107872678855454E+01    0.565453506131887522E+02    0.241979283395532327E+02    0.196871317005976909E+01    0.387238867650230105E+02    0.131624616368446773E+00   -0.287250861039090159E+04
    0.104831143591918097E+01    0.565444837005423793E+02    0.241189827321858452E+02    0.243187773137302976E+01    0.262694661644375955E+02    0.196652751366795303E+00   -0.287248955174974344E+04
    0.222090779062692523E+01    0.566412269017169407E+02    0.242485327771159582E+02    0.203465733787572445E+01    0.422741038171599897E+02    0.849093980773895918E-01   -0.287248849874730877E+04
    0.139971854904658688E+01    0.565525472271327487E+02    0.241012855120850382E+02    0.208335724804098277E+01    0.494041605211390191E+02    0.815286078530606806E-01   -0.287247429590856700E+04
    0.103600569225955907E+01    0.565756042269789958E+02    0.242015479685353476E+02    0.212675339545105135E+01    0.220395171415336648E+02    0.125221268851573614E+00   -0.287245757969972919E+04
    0.214542205296009669E+01    0.566314792097584814E+02    0.240726773532070304E+02    0.222185982935235549E+01    0.321705361642757026E+02    0.188327310323394920E+00   -0.287245372063530795E+04
    0.239821517491456104E+01    0.565294756698351790E+02    0.241224626749914961E+02    0.237125884836630529E+01    0.281513920419594861E+02    0.194530063026536165E+00   -0.287242862803427670E+04
    0.240741946473278468E+01    0.566503939689292721E+02    0.241067554232726913E+02    0.258895747434749746E+01    0.165128610849181001E+02    0.153122495564223998E+00   -0.287239863422490953E+04
