    0.254143619048819858E+01    0.565291842450485120E+02    0.241507915885951370E+02    0.101428019955397097E+01    0.177597171023975022E+02   -0.287864582326988193E+04
    0.208757571445446111E+01    0.565417958863731798E+02    0.241383713124702979E+02    0.971445452851988911E+00    0.188528962912251394E+02   -0.287848296693482644E+04
    0.176072832048719063E+01    0.566236281432457105E+02    0.242299133027843929E+02    0.121711498666282925E+01    0.100483569718015602E+02   -0.287742413581155415E+04
    0.135975662367706995E+01    0.566830170971582064E+02    0.241623082697246190E+02    0.726685324761979334E+00    0.167584728315691507E+02   -0.287717595619067879E+04
    0.142900019271581424E+01    0.565573624539225861E+02    0.242251950424560363E+02    0.149782520295889010E+01    0.112282675455179302E+02   -0.287677569284063247E+04
    0.210337043298746629E+01    0.567635194157707303E+02    0.241069663685757121E+02    0.125295421721158573E+01    0.130648745455827378E+02   -0.287676533147015743E+04
    0.266091664354586177E+01    0.565305134265643403E+02    0.241268511705581403E+02    0.138248837101806421E+01    0.105627084418230890E+02   -0.287654050022938918E+04
    0.148876266704938831E+01    0.567047677470282068E+02    0.240699597988301477E+02    0.136981243560910571E+01    0.122869608114876492E+02   -0.287638756143072351E+04
    0.236292549034641297E+01    0.565243390166692166E+02    0.241221897473893172E+02    0.104459851842876139E+01    0.144592703773805695E+02   -0.287636648207048984E+04
    0.281870784204947533E+01    0.566225605153773586E+02    0.241961025541176262E+02    0.785515670203341787E+00    0.140240084082085303E+02   -0.287612139990519154E+04
    0.233993449450144286E+01    0.567446685462365110E+02    0.241730282305865281E+02    0.122305431500129957E+01    0.112564113749256638E+02   -0.287589185261690773E+04
    0.187905259979288042E+01    0.567507678355037797E+02    0.241146620396829690E+02    0.118749755913646360E+01    0.124666395040103204E+02   -0.287587679615367051E+04
    0.274914778350529776E+01    0.566216249570796251E+02    0.240514615584005966E+02    0.106979402186562278E+01    0.130630800553792987E+02   -0.287581139709080298E+04
    0.135908509436597535E+01    0.567141226595646657E+02    0.241435300444655603E+02    0.104253443685636316E+01    0.173652229375400040E+02   -0.287540277007345503E+04
    0.108612353734203126E+01    0.566577497266730887E+02    0.240939174101410600E+02    0.143243881666616657E+01    0.126283724658228351E+02   -0.287540057273396178E+04
    0.126008167796887793E+01    0.566480219013308925E+02    0.242413962817087736E+02    0.989078015581402736E+00    0.169593138356486222E+02   -0.287528426015524929E+04
    0.116374796433021577E+01    0.565978072707503230E+02    0.242300634022388337E+02    0.960679738184471721E+00    0.167146391644280179E+02   -0.287510894212858602E+04
    0.270093289330710462E+01    0.567432439235507786E+02    0.241043390184374147E+02    0.101768556672887134E+01    0.128191726053948454E+02   -0.287503837405967215E+04
    0.146236264307228092E+01    0.566557143982738296E+02    0.242180332727464140E+02    0.111011234154141225E+01    0.104134815722006913E+02   -0.287500598339453336E+04
    0.278553228500919570E+01    0.567177984383510534E+02    0.241586696756314403E+02    0.103396543458163492E+01    0.112662900611975481E+02   -0.287499437964198478E+04
    0.241655703840058056E+01    0.566244258194196561E+02    0.242145242085109231E+02    0.988640217147344513E+00    0.190209369908448309E+02   -0.287489012555273166E+04
    0.215589114791328118E+01    0.567343243166806914E+02    0.241533707530431734E+02    0.112880150809308777E+01    0.116622198321005790E+02   -0.287470319496954289E+04
    0.182681932901730493E+01    0.565853378207737663E+02    0.241279350654895879E+02    0.942152989255591544E+00    0.174330188384068734E+02   -0.287468759867550853E+04
    0.294798558761435725E+01    0.565792752877436911E+02    0.241995580735245994E+02    0.943347409185373076E+00    0.130671252520332928E+02   -0.287459446687523950E+04
    0.213758511595606837E+01    0.566404909929402862E+02    0.240814710302424793E+02    0.109573841376678072E+01    0.133679192934485371E+02   -0.287453879214861036E+04
    0.177386375337568092E+01    0.566977677705047967E+02    0.240929265603329732E+02    0.114286950681076838E+01    0.142964958473985817E+02   -0.287452148723388291E+04
    0.193401080589271102E+01    0.566656043748982867E+02    0.240856282239138118E+02    0.104784732651110013E+01    0.118625005077854837E+02   -0.287452033951500425E+04
    0.217649516176405111E+01    0.566871192929891095E+02    0.241512116400329333E+02    0.869731849123669964E+00    0.130863415764575137E+02   -0.287447250762612202E+04
    0.284688887609933161E+01    0.566761565290376979E+02    0.242038409199630955E+02    0.108594403716181653E+01    0.180049167202115861E+02   -0.287442765948947863E+04
    0.157044288625337991E+01    0.566138010480574181E+02    0.241966696295818373E+02    0.947366836391828615E+00    0.194085466144125007E+02   -0.287441741986337911E+04
