    0.175266289710998535E+01    0.565981740951538086E+02    0.243582710623741150E+02    0.872661471366882324E+01    0.323986029624938965E+02   -0.336165417566761244E+04   -0.599146350544150419E+01    1
    0.113475215435028076E+01    0.566458710730075836E+02    0.240306300818920135E+02    0.976278007030487061E+01    0.353037548065185547E+02   -0.333601129920101403E+04   -0.599396350544151169E+01    1
    0.149321448802947998E+01    0.565266310274600983E+02    0.241774198114871979E+02    0.964119851589202881E+01    0.465931439399719238E+02   -0.333583507373501106E+04   -0.599646350544151474E+01    1
    0.210746502876281738E+01    0.569489827156066895E+02    0.240565373003482819E+02    0.904441058635711670E+01    0.482839798927307129E+02   -0.333451707843740496E+04   -0.599896350544151957E+01    1
    0.249550318717956543E+01    0.567286018133163452E+02    0.240207382440567017E+02    0.583132982254028320E+01    0.400298309326171875E+02   -0.333322944145252040E+04   -0.600146350544151552E+01    1
    0.192629158496856689E+01    0.569307863712310791E+02    0.244209057688713074E+02    0.990726947784423828E+01    0.349084973335266113E+02   -0.332995181328153058E+04   -0.600396350544151858E+01    1
    0.191316366195678711E+01    0.566916940808296204E+02    0.244206991791725159E+02    0.885728180408477783E+01    0.488115859031677246E+02   -0.332899496173958778E+04   -0.600646350544151630E+01    1
    0.286064624786376953E+01    0.568719450831413269E+02    0.241302788257598877E+02    0.885686099529266357E+01    0.405202603340148926E+02   -0.332423962432313601E+04   -0.600896350544152469E+01    1
    0.299979567527770996E+01    0.565376619100570679E+02    0.243681384921073914E+02    0.842398047447204590E+01    0.414157867431640625E+02   -0.332403743028899680E+04   -0.601146350544151886E+01    1
    0.105477917194366455E+01    0.568369396030902863E+02    0.243660764396190643E+02    0.917705893516540527E+01    0.388412356376647949E+02   -0.332310490805825430E+04   -0.601396350544150859E+01    1
    0.162162673473358154E+01    0.569735425710678101E+02    0.242901467382907867E+02    0.972300171852111816E+01    0.268253898620605469E+02   -0.332093583958507861E+04   -0.601646350544151520E+01    1
    0.164079475402832031E+01    0.567895391583442688E+02    0.242736467421054840E+02    0.806053638458251953E+01    0.185280895233154297E+02   -0.331956697747961562E+04   -0.601896350544151559E+01    1
    0.264112019538879395E+01    0.568131798803806305E+02    0.242238574624061584E+02    0.674789786338806152E+01    0.328701543807983398E+02   -0.331690966719661765E+04   -0.602146350544152753E+01    1
    0.236856019496917725E+01    0.568724609315395355E+02    0.240347019731998444E+02    0.885366976261138916E+01    0.280973577499389648E+02   -0.331398275686152101E+04   -0.602396350544153325E+01    1
    0.238145613670349121E+01    0.565451657772064209E+02    0.241939144730567932E+02    0.853026330471038818E+01    0.337717938423156738E+02   -0.331107198805973894E+04   -0.602646350544152298E+01    1
    0.290224254131317139E+01    0.566139959096908569E+02    0.241562457084655762E+02    0.855804026126861572E+01    0.305883836746215820E+02   -0.330892632901274737E+04   -0.602896350544150561E+01    1
    0.241489160060882568E+01    0.568247506916522980E+02    0.244094275236129761E+02    0.966551125049591064E+01    0.218446755409240723E+02   -0.330806877864696708E+04   -0.603146350544150955E+01    1
    0.173871970176696777E+01    0.566011362373828888E+02    0.244652690589427948E+02    0.764351606369018555E+01    0.372339725494384766E+02   -0.330467157381558354E+04   -0.603396350544152682E+01    1
    0.113596034049987793E+01    0.565747910737991333E+02    0.244270017147064209E+02    0.982608377933502197E+01    0.383064222335815430E+02   -0.329957626423221791E+04   -0.603646350544153165E+01    1
    0.191270720958709717E+01    0.565930917859077454E+02    0.243946597576141357E+02    0.946601033210754395E+01    0.491788578033447266E+02   -0.329886085490286905E+04   -0.603896350544152227E+01    1
    0.164542913436889648E+01    0.569023224115371704E+02    0.243585974872112274E+02    0.744440138339996338E+01    0.453243303298950195E+02   -0.329647954743607443E+04   -0.604146350544151556E+01    1
    0.241067290306091309E+01    0.566174826025962830E+02    0.240594848096370697E+02    0.952609419822692871E+01    0.389797663688659668E+02   -0.329208489120390459E+04   -0.604396350544152039E+01    1
    0.103545176982879639E+01    0.567758946120738983E+02    0.241501021087169647E+02    0.823510468006134033E+01    0.230192780494689941E+02   -0.329053449468816962E+04   -0.604646350544152966E+01    1
    0.117867517471313477E+01    0.566252098083496094E+02    0.243581651449203491E+02    0.907834053039550781E+01    0.454129981994628906E+02   -0.328940290361070311E+04   -0.604896350544152206E+01    1
    0.155826115608215332E+01    0.568398465514183044E+02    0.241413620710372925E+02    0.952862501144409180E+01    0.396256422996520996E+02   -0.328815590165106187E+04   -0.605146350544152156E+01    1
    0.148768293857574463E+01    0.568217447400093079E+02    0.240567682683467865E+02    0.908879518508911133E+01    0.478285527229309082E+02   -0.328765819412648989E+04   -0.605396350544152995E+01    1
    0.191671741008758545E+01    0.569567383825778961E+02    0.243397456109523773E+02    0.974200367927551270E+01    0.354295420646667480E+02   -0.328540252406240006E+04   -0.605646350544151790E+01    1
    0.212548983097076416E+01    0.568206532597541809E+02    0.243169901072978973E+02    0.947762548923492432E+01    0.335261511802673340E+02   -0.328441193448817967E+04   -0.605896350544151829E+01    1
