    0.241363728046417236E+01    0.566517891287803650E+02    0.240147430300712585E+02    0.259251134606003745E+03    0.630198746919631958E+02    0.620169036686420405E+01    0.299051517611742064E+02   -0.100000000000000008E+51   -0.599146350544150419E+01    1
    0.292639291286468506E+01    0.568577268719673157E+02    0.242925107479095459E+02    0.401353365241289112E+03    0.383456508517265320E+03    0.315918711900711058E+01    0.288448094868660014E+02   -0.100000000000000008E+51   -0.599396350544151169E+01    1
    0.156962752342224121E+01    0.565145009756088257E+02    0.244035686254501343E+02    0.853404485845565830E+02    0.160057181119918823E+02    0.317176422238349920E+01    0.989993404746055683E+00   -0.100000000000000008E+51   -0.599646350544151474E+01    1
    0.221351182460784912E+01    0.566551142334938049E+02    0.241587305963039398E+02    0.430402925811409943E+03    0.364881899952888489E+03    0.835076851904392292E+01    0.512011182546615640E+01   -0.100000000000000008E+51   -0.599896350544151957E+01    1
    0.192910921573638916E+01    0.566768560409545898E+02    0.242210567891597748E+02    0.357495237447023385E+03    0.231127169132232666E+03    0.694054308831691724E+01    0.324652194219827663E+02   -0.100000000000000008E+51   -0.600146350544151552E+01    1
    0.281814169883728027E+01    0.569105432033538818E+02    0.244392007291316986E+02    0.489874118432402611E+03    0.594368726015090942E+02    0.421517493784427622E+01    0.415552372688055058E+02   -0.100000000000000008E+51   -0.600396350544151858E+01    1
    0.157490122318267822E+01    0.569873393774032593E+02    0.240422661602497101E+02    0.415916843068003629E+03    0.353137445449829102E+02    0.902520839333534219E+01    0.320829231595993036E+02   -0.100000000000000008E+51   -0.600646350544151630E+01    1
    0.262615549564361572E+01    0.569383843541145325E+02    0.241211068928241730E+02    0.255786445505023011E+03    0.255050376057624817E+03    0.547490742504596728E+01    0.385999834394454950E+02   -0.100000000000000008E+51   -0.600896350544152469E+01    1
    0.274869000911712646E+01    0.566182321310043335E+02    0.240829255878925323E+02    0.374375203462243064E+03    0.278578579425811768E+03    0.768819716215133653E+01    0.872131204605102539E+01   -0.100000000000000008E+51   -0.601146350544151886E+01    1
    0.251072227954864502E+01    0.566045053005218506E+02    0.244090998172760010E+02    0.269491097182035446E+03    0.252851538658142090E+03    0.355587498545646641E+01    0.327246086710691415E+02   -0.100000000000000008E+51   -0.601396350544150859E+01    1
    0.180291378498077393E+01    0.567229032814502716E+02    0.240598244369029999E+02    0.318865911944508525E+03    0.136371456980705261E+03    0.223067039847373971E+00    0.410778042912483254E+01   -0.100000000000000008E+51   -0.601646350544151520E+01    1
    0.157521343231201172E+01    0.567161829173564911E+02    0.242158883810043335E+02    0.324527256492376353E+03    0.167116293907165527E+03    0.554884986042976358E+01    0.194684486019611391E+02   -0.100000000000000008E+51   -0.601896350544151559E+01    1
    0.158181953430175781E+01    0.566689748167991638E+02    0.241269946694374084E+02    0.448686970361471197E+03    0.220643642544746399E+03    0.577930405199527719E+01    0.458919815409183514E+02   -0.100000000000000008E+51   -0.602146350544152753E+01    1
    0.206482589244842529E+01    0.569996779263019562E+02    0.240628238916397095E+02    0.431700492976307885E+03    0.370560769438743591E+03    0.261837703287601453E+01    0.187847829961776753E+02   -0.100000000000000008E+51   -0.602396350544153325E+01    1
    0.139863312244415283E+01    0.569009105563163757E+02    0.244088956415653229E+02    0.424277717393040632E+03    0.419110683798789978E+03    0.788852096796035784E+01    0.364428579401969870E+02   -0.100000000000000008E+51   -0.602646350544152298E+01    1
    0.129633259773254395E+01    0.567217861413955688E+02    0.244347351193428040E+02    0.330460333181023600E+03    0.288304258584976196E+03    0.696044839978218111E+01    0.235466260045766873E+02   -0.100000000000000008E+51   -0.602896350544150561E+01    1
