    0.479979219951222391E+00   -0.375495510076589545E+00    0.623720835142148378E+01    0.226156264408699537E+01    0.314121424487397549E+01   -0.133723096945471098E+05
    0.479966646397745778E+00   -0.375490553788167869E+00    0.610955890460878770E+01    0.226164368579234676E+01    0.256366301524207962E+01   -0.133722914635341840E+05
    0.479979169996488042E+00   -0.375490341596251442E+00    0.415359174475912329E+01    0.226301035163543940E+01    0.242420521673875333E+01   -0.133717849621781825E+05
    0.480058386815109706E+00   -0.375633157350027613E+00    0.339996106282972166E+01    0.226326071491483738E+01    0.326524975115396465E+01   -0.133706710903261901E+05
    0.480059305877259423E+00   -0.375623416103400720E+00    0.335810004708251153E+01    0.226250617135383925E+01    0.313868815532097445E+01   -0.133699150793002373E+05
    0.479986333829543699E+00   -0.375493207882115820E+00    0.461802171198689937E+01    0.226187393686957350E+01    0.370368185972062225E+01   -0.133689805208999496E+05
    0.479974563090450501E+00   -0.375496460164332024E+00    0.360256775869924928E+01    0.226135526221455718E+01    0.407170025225876486E+01   -0.133687757864270407E+05
    0.479982802113448570E+00   -0.375492280583617499E+00    0.547545915024755203E+01    0.226258759310634971E+01    0.299435175465080317E+01   -0.133687076692572718E+05
    0.479963357266317558E+00   -0.375487750384470187E+00    0.369154964013440257E+01    0.226313786173921772E+01    0.380864001617027892E+01   -0.133683948139406111E+05
    0.479965070603536326E+00   -0.375489973787024589E+00    0.564957994969202293E+01    0.226156175727372410E+01    0.276628609212452181E+01   -0.133683445433976231E+05
    0.479961728348275662E+00   -0.375490807799871873E+00    0.436107489628092004E+01    0.226317518713997101E+01    0.359762196369710852E+01   -0.133683063097149552E+05
    0.479983201440648544E+00   -0.375502115397432168E+00    0.479518198668482132E+01    0.226215243197101712E+01    0.351659782827063161E+01   -0.133681337963946316E+05
    0.479976258634213782E+00   -0.375498497711914070E+00    0.309725452740806206E+01    0.226338807789344054E+01    0.297929324793702488E+01   -0.133680674698971998E+05
    0.479961604734609915E+00   -0.375484465363557451E+00    0.462559500384860289E+01    0.226197469036689380E+01    0.359003003070853532E+01   -0.133677876761959560E+05
    0.479963233565090852E+00   -0.375490036761903179E+00    0.286201634809196115E+01    0.226141610658576386E+01    0.304588122999853717E+01   -0.133675571324232296E+05
