    0.271810557789355522E+01    0.567763285054873847E+02    0.240252969047947893E+02    0.270645872316757741E+01    0.200717523516755421E+02    0.236496969435907839E+00   -0.502741388361049758E+04
    0.158262930049373995E+01    0.568658388707490019E+02    0.241708659139343673E+02    0.301018816538767497E+01    0.210983275004398543E+02    0.222487273490151488E+00   -0.502576049533287915E+04
    0.111367835998880760E+01    0.566795838266462937E+02    0.240934567907142245E+02    0.228737480118054437E+01    0.305546974670742060E+02    0.901900373745598005E-01   -0.502527572781762228E+04
    0.260872119644403000E+01    0.567156804088142508E+02    0.242121586080757467E+02    0.279984446297320044E+01    0.261047628668181986E+02    0.234483682664876320E+00   -0.502518032079638215E+04
    0.120609769111010579E+01    0.565905762372010770E+02    0.241954477708612927E+02    0.233952587036776860E+01    0.233187698463783448E+02    0.195026638144253334E+00   -0.502423515278921514E+04
    0.194221271398416384E+01    0.565902863221193542E+02    0.241070408024432901E+02    0.244563994642964921E+01    0.258441629342724077E+02    0.229800331397972596E+00   -0.502398176389763103E+04
    0.281942173856884981E+01    0.567032836351002913E+02    0.241800127537173921E+02    0.253096273144580586E+01    0.204683126515423410E+02    0.698628187326063022E-01   -0.502387145976101056E+04
    0.264068597851604547E+01    0.567265459958969913E+02    0.241526274677624500E+02    0.294098783354321869E+01    0.191812949937055315E+02    0.298342529457877315E+00   -0.502358974073873833E+04
    0.230012773593076858E+01    0.567289159693498632E+02    0.241113828137421713E+02    0.285795021376330904E+01    0.189563436407125465E+02    0.178829122938840485E+00   -0.502299887855753695E+04
    0.226709011545619443E+01    0.568199061765431992E+02    0.241602003093134954E+02    0.237627570387614862E+01    0.280469006256353595E+02    0.176562125395621522E+00   -0.502294975991474166E+04
    0.201759001916439029E+01    0.568100597377465917E+02    0.241378442483443152E+02    0.226855511932050824E+01    0.237357085851753524E+02    0.873548628203597854E-01   -0.502292770014528924E+04
    0.129312980209037764E+01    0.566754164322670775E+02    0.240638453284965337E+02    0.225993202240282942E+01    0.293155319986875540E+02    0.155996958564285665E+00   -0.502286837731788000E+04
    0.238866094291514397E+01    0.566235466337646685E+02    0.241742439591693703E+02    0.239328083958531757E+01    0.259540604482476276E+02    0.243836127862088553E+00   -0.502261217623892662E+04
    0.132012848101918179E+01    0.566983033098467288E+02    0.241254844842097320E+02    0.241775348558427794E+01    0.215943836802498410E+02    0.902286006561294762E-01   -0.502253667556069922E+04
    0.224072154606348262E+01    0.567081643741770449E+02    0.241485022685876380E+02    0.235464698211797829E+01    0.275809986017315332E+02    0.237330396095234569E+00   -0.502251347917924249E+04
    0.198476702294683216E+01    0.567541591118227373E+02    0.241858802098521615E+02    0.248100846972865652E+01    0.248764922090651268E+02    0.130678886972848129E+00   -0.502216832689108742E+04
    0.198533379134162713E+01    0.567071601113900883E+02    0.241961870424681500E+02    0.241127826953456870E+01    0.277883908540208360E+02    0.227613684136122790E+00   -0.502213145794660522E+04
    0.185025213956683121E+01    0.565850782548797966E+02    0.242237723266223490E+02    0.267394343860546835E+01    0.222971037643457741E+02    0.207436294861843701E+00   -0.502210449510668514E+04
    0.149267953065347903E+01    0.566935401850302796E+02    0.242181456171011895E+02    0.246594405636358882E+01    0.284655057460394758E+02    0.195434746085116212E+00   -0.502201142645042091E+04
    0.111262874599637773E+01    0.567773213473400915E+02    0.241456774959060319E+02    0.255701433109787679E+01    0.267648759934984461E+02    0.216051437764861326E+00   -0.502181166649969236E+04
    0.234103211587532867E+01    0.566320970754225357E+02    0.242178003536672009E+02    0.233036113763333175E+01    0.249564401924227042E+02    0.894359400310504316E-01   -0.502179389451043062E+04
    0.190833082609957394E+01    0.566950759979734542E+02    0.241812488108648971E+02    0.243348364943130768E+01    0.292240311192959297E+02    0.153372032437216782E+00   -0.502164765769543465E+04
    0.251091214816086650E+01    0.567378362087431114E+02    0.242157142271068686E+02    0.254816948992663450E+01    0.228076894984780409E+02    0.127979111859731043E+00   -0.502163865049923879E+04
    0.237859566730922101E+01    0.566403303966368981E+02    0.242112130097771434E+02    0.251791871533173683E+01    0.278290488424399705E+02    0.214759143355358867E+00   -0.502162484789279097E+04
    0.141520993100617165E+01    0.566646111168565909E+02    0.242119547433684907E+02    0.205917990810166796E+01    0.297086636795273087E+02    0.142402906215703701E+00   -0.502161008383211629E+04
    0.173089717003446331E+01    0.568208986395351801E+02    0.241627891556545684E+02    0.246080697030037765E+01    0.243091634248290980E+02    0.102356812223840826E+00   -0.502160375079223923E+04
    0.105060170973976819E+01    0.566993638280432179E+02    0.242393255197660871E+02    0.241531813152092401E+01    0.241294675743223088E+02    0.202506991356125626E+00   -0.502154994104361140E+04
    0.269093840587278876E+01    0.567647685509408717E+02    0.241084334169780234E+02    0.230353316476760117E+01    0.292680274040729884E+02    0.156530632435785827E+00   -0.502150134321418409E+04
    0.220978893687263866E+01    0.566487490371968931E+02    0.242175890137191345E+02    0.214950987132839710E+01    0.264781283236768559E+02    0.183721197583152335E+00   -0.502148381880518082E+04
    0.126964967982354504E+01    0.568180806946079073E+02    0.241391588263713501E+02    0.234433440548540961E+01    0.235784534841833846E+02    0.118929408153634064E+00   -0.502148202566222790E+04
    0.133833040805623527E+01    0.568010626782460832E+02    0.241627389139718147E+02    0.278945110586525535E+01    0.231648624761522193E+02    0.228927408977385421E+00   -0.502147285746582020E+04
    0.251580301725885125E+01    0.567047759547364763E+02    0.241498859336778082E+02    0.215633568539602827E+01    0.275457044885449349E+02    0.187592719505858624E+00   -0.502145116431859788E+04
    0.184710073998547042E+01    0.566330026233697126E+02    0.242221715877752253E+02    0.234293512057885334E+01    0.278003416738043718E+02    0.142653801170646632E+00   -0.502141857198451180E+04
    0.236323049501080096E+01    0.566980498086183147E+02    0.241353922860764101E+02    0.245317152376714631E+01    0.210296212501197921E+02    0.188851384581587595E+00   -0.502136680924109805E+04
    0.161422075232354079E+01    0.567001824304169020E+02    0.240787676248190579E+02    0.298654949448467288E+01    0.211526762219610909E+02    0.234505035658231581E+00   -0.502130126983051105E+04
    0.137320137684101429E+01    0.566570666276590629E+02    0.241811404689285787E+02    0.252454941187087112E+01    0.290586431152536271E+02    0.181262970655148042E+00   -0.502127698194520508E+04
    0.259954463350162213E+01    0.566201532883073213E+02    0.242286844754112316E+02    0.276572540430017355E+01    0.232531121798458216E+02    0.235933107130515823E+00   -0.502125619448272937E+04
    0.230583191976170809E+01    0.567717903794978014E+02    0.240654991155136067E+02    0.276055219537821728E+01    0.221745278736500708E+02    0.224165491739339390E+00   -0.502125617116809553E+04
    0.117127419471892802E+01    0.568359916635959976E+02    0.240835938190819263E+02    0.274201817896234079E+01    0.221918094397688321E+02    0.203121640380494045E+00   -0.502123088461064799E+04
    0.223764111863238480E+01    0.567859713179889525E+02    0.241216584177779687E+02    0.218680772003128565E+01    0.245162838871602204E+02    0.120840349391924867E+00   -0.502122261967161558E+04
    0.269067405346826805E+01    0.567537457588303482E+02    0.240959351789732814E+02    0.234115568288109133E+01    0.248729252038823816E+02    0.786086809772153505E-01   -0.502120366615415787E+04
    0.200409674335346200E+01    0.567140066723716458E+02    0.241409044268947532E+02    0.221917491016265522E+01    0.318517029249926651E+02    0.160644287688558179E+00   -0.502120014145391542E+04
    0.292311484256784926E+01    0.567043762267335723E+02    0.241277546361732291E+02    0.267553591399732626E+01    0.214070231333743699E+02    0.103900467299700122E+00   -0.502118407925180327E+04
    0.254986167373136752E+01    0.566611088082129157E+02    0.241520535342743798E+02    0.242448673064625986E+01    0.238320663024937183E+02    0.587903982731929897E-01   -0.502116631477368173E+04
    0.105275068167563113E+01    0.566839120904032967E+02    0.241851033382145211E+02    0.248980955985135832E+01    0.221321988468512032E+02    0.250393992683540900E+00   -0.502114745343917093E+04
    0.277769083255829585E+01    0.566762544256225453E+02    0.241751577035712693E+02    0.287318322057287823E+01    0.211748415057587493E+02    0.125198198077941136E+00   -0.502114098359019954E+04
    0.128260925817161531E+01    0.566534576893863928E+02    0.240575527812579395E+02    0.274859656235942662E+01    0.214673019071947486E+02    0.188756265220970804E+00   -0.502112431957648005E+04
    0.248656987459357470E+01    0.567155949112207622E+02    0.242155567223062214E+02    0.243645374981455465E+01    0.244536239667314135E+02    0.981431057664968187E-01   -0.502111051368086737E+04
    0.121675230452841543E+01    0.567715515352573945E+02    0.241647000870220126E+02    0.298944985382663564E+01    0.200283767667636354E+02    0.281803767178996245E+00   -0.502110482916842102E+04
    0.193822941306070762E+01    0.566194673629991172E+02    0.242049056192847587E+02    0.226924094450641078E+01    0.240201280683767777E+02    0.146442952273942328E+00   -0.502108854687164421E+04
    0.267868287461927057E+01    0.567490271013771093E+02    0.241803137748382255E+02    0.274806865447017667E+01    0.231923854979594779E+02    0.168288517771378737E+00   -0.502107990096360936E+04
    0.273973411925085575E+01    0.567404679713075524E+02    0.241488326495641061E+02    0.257339663327218116E+01    0.238414218421244826E+02    0.897725511282227995E-01   -0.502104307686221546E+04
    0.112386632677531884E+01    0.567988387492678655E+02    0.241039708652565707E+02    0.236254985103347925E+01    0.265904752750155424E+02    0.100512428154394762E+00   -0.502097295295221829E+04
    0.148626119605083584E+01    0.566169442280573278E+02    0.242120915531630416E+02    0.266439572468837316E+01    0.204490706377372433E+02    0.205178360813112665E+00   -0.502095283315081633E+04
    0.225152446795511585E+01    0.566320990939275859E+02    0.242326678649608738E+02    0.283230595366857685E+01    0.210804481167696736E+02    0.235153435303745356E+00   -0.502085589929043635E+04
    0.117586252879152120E+01    0.566487213300288346E+02    0.241512489470220544E+02    0.234061150786220074E+01    0.219700158612961438E+02    0.937747334096701024E-01   -0.502085491833447850E+04
    0.140192337990695459E+01    0.566819050656928454E+02    0.241338849536307869E+02    0.298095823249220304E+01    0.190466781320623681E+02    0.267853194169303088E+00   -0.502084783349913050E+04
    0.125832498286244565E+01    0.568195742107052411E+02    0.241667843569608003E+02    0.246214242796603466E+01    0.226482271318062374E+02    0.142567258758455995E+00   -0.502083640497557280E+04
    0.161037877160729215E+01    0.567213956572580855E+02    0.241434346421713784E+02    0.235160428631745289E+01    0.226694832499004804E+02    0.636598888301020682E-01   -0.502081888559576691E+04
    0.126065285746102118E+01    0.566560034091933176E+02    0.241575880349473024E+02    0.266843907718645390E+01    0.221165500786469664E+02    0.916224495085565804E-01   -0.502081579132734169E+04
    0.131653534611976442E+01    0.567525338059713178E+02    0.240800244873779583E+02    0.256588651506578236E+01    0.229037319067623528E+02    0.240196893399765049E+00   -0.502080652393160199E+04
    0.176874430406602867E+01    0.567452148761188155E+02    0.240867809831228357E+02    0.229697732724426995E+01    0.294483092755964329E+02    0.168668189124572127E+00   -0.502080314642064513E+04
    0.293601432716363941E+01    0.566822130865731566E+02    0.241947582388421480E+02    0.215270642480162877E+01    0.288264176824554816E+02    0.791852188216080610E-01   -0.502075591500417977E+04
    0.126593587377084571E+01    0.566546866917848320E+02    0.241913084619454501E+02    0.249219065392489192E+01    0.211815304181334270E+02    0.863255879761322398E-01   -0.502075083901785365E+04
    0.276801439631298241E+01    0.566873955829832781E+02    0.241697278199343941E+02    0.229934175494310367E+01    0.252418892820065111E+02    0.505266370591824776E-01   -0.502073850823405883E+04
    0.214306032923582013E+01    0.566487378562468678E+02    0.241579935695944137E+02    0.249980260923682263E+01    0.210190262332211617E+02    0.905196364851195423E-01   -0.502073624841079345E+04
    0.176379208212795646E+01    0.566570745066729415E+02    0.242079507203093520E+02    0.311878627124524410E+01    0.201570605399641281E+02    0.298669486740149703E+00   -0.502067935597858195E+04
    0.167631935622870376E+01    0.566868135572699643E+02    0.240762956858615560E+02    0.265747153627880195E+01    0.251227005827113139E+02    0.210362439671941986E+00   -0.502065404671248598E+04
    0.157296753652833488E+01    0.566909980815737740E+02    0.240787371188624952E+02    0.245123738852691453E+01    0.233882772497166869E+02    0.102040830033579721E+00   -0.502064792219630453E+04
    0.249063565872926418E+01    0.565955402943711547E+02    0.242078304604989043E+02    0.250834076933334860E+01    0.232055166250986460E+02    0.218060882220777380E+00   -0.502064226855498055E+04
    0.184278583211201674E+01    0.566491860225612882E+02    0.241661134356263680E+02    0.288870006169809335E+01    0.225492957523784590E+02    0.162371884644259695E+00   -0.502063576583358554E+04
    0.179315232144140024E+01    0.566906442884541306E+02    0.241969882940963430E+02    0.291722964741634705E+01    0.199601808423686577E+02    0.287344822846912096E+00   -0.502062815579530888E+04
    0.210677741445035815E+01    0.567909987770097544E+02    0.241239800925967067E+02    0.288669901217545899E+01    0.218386817427360782E+02    0.275353880610179624E+00   -0.502058020997789754E+04
    0.239422007898936773E+01    0.566723572313640602E+02    0.241881769705036085E+02    0.290967458854213756E+01    0.197829815471065196E+02    0.296402578505773007E+00   -0.502055926513619124E+04
    0.229284774790888823E+01    0.567654644356517935E+02    0.240967190676145151E+02    0.241589601107520924E+01    0.219451544420419218E+02    0.145219383495267557E+00   -0.502055556763897039E+04
    0.170665469337768227E+01    0.566531410819546579E+02    0.241060021176640937E+02    0.291285816061165104E+01    0.199735361151458903E+02    0.262369405963700841E+00   -0.502054150894086615E+04
    0.272275194876743853E+01    0.567318906731489960E+02    0.241789641771539046E+02    0.275567102943403697E+01    0.233837627011016878E+02    0.163521694502947817E+00   -0.502052727592363772E+04
    0.235653551846595999E+01    0.567854832161621843E+02    0.241074259951318410E+02    0.221392441043822652E+01    0.279991996123357438E+02    0.159372013088129788E+00   -0.502048836610393664E+04
    0.268224662743851017E+01    0.566513920324328666E+02    0.241259568119600374E+02    0.306503870898313702E+01    0.203555993255806911E+02    0.276935303813036660E+00   -0.502043861058821858E+04
    0.264833139470630474E+01    0.566930963119588043E+02    0.241500368617756536E+02    0.244748614969655787E+01    0.244593137165637096E+02    0.883881084746978574E-01   -0.502042860136495074E+04
    0.235390197263141543E+01    0.567450179753711907E+02    0.240880136999758037E+02    0.251733852914095202E+01    0.215833479881794048E+02    0.106930709632850895E+00   -0.502039092884465026E+04
    0.245864971479501904E+01    0.566993293183180853E+02    0.241834717066587928E+02    0.214866078487053391E+01    0.273678075813953257E+02    0.136784441128652956E+00   -0.502038733376925666E+04
    0.191919764239907820E+01    0.566022732648891065E+02    0.241450950991569080E+02    0.266236532905734125E+01    0.223571332491213646E+02    0.227532655555452074E+00   -0.502038403355826176E+04
    0.101111211873895468E+01    0.567924579834927101E+02    0.241758007906464165E+02    0.264263810446284264E+01    0.217851898417146437E+02    0.203131427067036213E+00   -0.502037864984717271E+04
    0.127149110246675145E+01    0.567617275059104855E+02    0.241570467328469434E+02    0.287738487405398402E+01    0.220748859216906901E+02    0.197136162204763071E+00   -0.502037221369418603E+04
    0.242407270111934015E+01    0.567934143665027591E+02    0.240953211164736345E+02    0.229240819886033531E+01    0.253285776858394343E+02    0.156568718357136288E+00   -0.502036747020025268E+04
    0.122768805420689686E+01    0.567379028168372912E+02    0.240896498870079405E+02    0.258703205421312887E+01    0.245805820734818923E+02    0.118161971331448790E+00   -0.502035258173353577E+04
    0.157980898254794244E+01    0.567658904274387197E+02    0.241189897355985536E+02    0.230351549055707805E+01    0.237887837799878632E+02    0.116885845785983600E+00   -0.502029370850779196E+04
    0.270017616074925115E+01    0.566825406643517127E+02    0.241363885618560481E+02    0.236874468159763829E+01    0.234401620124400658E+02    0.695642976343767427E-01   -0.502028564490468852E+04
