    0.171266220363732735E+01    0.566262823982113872E+02    0.241706838088265492E+02    0.322034918721792351E+01    0.369944631684365266E+01   -0.288120356161988457E+04
    0.110522653771051416E+01    0.565949897278517469E+02    0.241132552269611473E+02    0.288787619316070066E+01    0.272231601204039997E+01   -0.287946599811273109E+04
    0.164122006501248974E+01    0.565307108432914447E+02    0.242208292659033546E+02    0.233630172406938774E+01    0.261822167311602305E+01   -0.287851606362897292E+04
    0.121768915561694735E+01    0.566344621575306846E+02    0.241734691590012893E+02    0.365308816702963446E+01    0.355422126112015224E+01   -0.287827499926681503E+04
    0.230192002134328177E+01    0.567279685549199115E+02    0.240771600351074646E+02    0.263133528609948542E+01    0.269440435250300947E+01   -0.287821460094282702E+04
    0.109279405919573369E+01    0.565570701855746734E+02    0.241439405826609352E+02    0.305741487356197794E+01    0.320990385514319509E+01   -0.287810357349736660E+04
    0.251487703760858228E+01    0.566474639060438321E+02    0.241536341272580160E+02    0.360781550246781668E+01    0.369834728297036719E+01   -0.287778010303032806E+04
    0.272825076038020420E+01    0.567111132199317183E+02    0.242114633421926690E+02    0.171852816809297382E+01    0.220990406536684070E+01   -0.287773628884586378E+04
    0.131176990422194528E+01    0.567026013632595394E+02    0.241684482375342853E+02    0.328415283611295372E+01    0.321508730702069601E+01   -0.287748101739162121E+04
    0.116722706617260941E+01    0.565916688522445739E+02    0.242283687245565567E+02    0.302810849910132518E+01    0.326282473905336445E+01   -0.287739018667860546E+04
    0.152884277911854616E+01    0.566102813737802606E+02    0.242592399562430927E+02    0.238032049803434909E+01    0.252047891682126846E+01   -0.287714930298467698E+04
    0.253924944384955786E+01    0.566710178811731069E+02    0.241718243235663586E+02    0.240500903098959773E+01    0.227455577145631826E+01   -0.287691510749522740E+04
    0.182342527582600278E+01    0.565371919939244592E+02    0.241994821818231429E+02    0.256173126874289991E+01    0.272311703450017495E+01   -0.287678828176463321E+04
    0.247552128054960230E+01    0.565553510997659217E+02    0.241202499092060201E+02    0.258949704346202036E+01    0.259436461667896534E+01   -0.287667182451822373E+04
