    0.129171395301818848E+01    0.567434308528900146E+02    0.241897061467170715E+02    0.389599800109863281E-01    0.582471895217895508E+01   -0.114814195627339996E+05   -0.599146350544150419E+01    1
    0.249158346652984619E+01    0.569863999485969543E+02    0.244614148437976837E+02    0.223095417022705078E+00    0.811575174331665039E+01   -0.110354529565934172E+05   -0.599396350544151169E+01    1
    0.238017201423645020E+01    0.565007050633430481E+02    0.240959702134132385E+02    0.710767507553100586E-01    0.554928731918334961E+01   -0.110068993239588672E+05   -0.599646350544151474E+01    1
    0.174550902843475342E+01    0.569190341830253601E+02    0.240239936709403992E+02    0.162489414215087891E+00    0.714590454101562500E+01   -0.109201345210846248E+05   -0.599896350544151957E+01    1
    0.238347792625427246E+01    0.565569251179695129E+02    0.242925305366516113E+02    0.308026671409606934E+00    0.864352464675903320E+01   -0.105213212965009770E+05   -0.600146350544151552E+01    1
    0.273386418819427490E+01    0.569295530319213867E+02    0.242020543515682220E+02    0.334259867668151855E+00    0.854165124893188477E+01   -0.104217256670228089E+05   -0.600396350544151858E+01    1
    0.191279435157775879E+01    0.569384682178497314E+02    0.241677430570125580E+02    0.169286727905273438E+00    0.612670707702636719E+01   -0.104057291981177186E+05   -0.600646350544151630E+01    1
    0.278293466567993164E+01    0.569451694488525391E+02    0.243405778408050537E+02    0.454903841018676758E+00    0.902746534347534180E+01   -0.101184391119753000E+05   -0.600896350544152469E+01    1
    0.217652547359466553E+01    0.565756523311138153E+02    0.243899987637996674E+02    0.243116617202758789E+00    0.660615682601928711E+01   -0.101070880686835790E+05   -0.601146350544151886E+01    1
    0.200464260578155518E+01    0.566851991713047028E+02    0.242587702572345734E+02    0.224706530570983887E+00    0.645009803771972656E+01   -0.100632976148769158E+05   -0.601396350544150859E+01    1
    0.256641435623168945E+01    0.566461111903190613E+02    0.244511117339134216E+02    0.450205206871032715E+00    0.811324071884155273E+01   -0.973621718434975992E+04   -0.601646350544151520E+01    1
    0.207801604270935059E+01    0.569063187837600708E+02    0.244371941983699799E+02    0.553026795387268066E+00    0.813840246200561523E+01   -0.939855419967703165E+04   -0.601896350544151559E+01    1
    0.220556139945983887E+01    0.568537611365318298E+02    0.241143058240413666E+02    0.527070164680480957E+00    0.823639249801635742E+01   -0.929239871931626476E+04   -0.602146350544152753E+01    1
    0.207405996322631836E+01    0.569252605736255646E+02    0.243320187032222748E+02    0.618830919265747070E+00    0.863663339614868164E+01   -0.924633625067617686E+04   -0.602396350544153325E+01    1
    0.253188228607177734E+01    0.565361865758895874E+02    0.241831086874008179E+02    0.500372648239135742E+00    0.791042137145996094E+01   -0.921713348856615994E+04   -0.602646350544152298E+01    1
    0.108834207057952881E+01    0.567897920608520508E+02    0.242319428324699402E+02    0.776601433753967285E+00    0.964414119720458984E+01   -0.897704438838046917E+04   -0.602896350544150561E+01    1
    0.244388914108276367E+01    0.567608729004859924E+02    0.244104775488376617E+02    0.391100049018859863E+00    0.616793537139892578E+01   -0.883577261273078329E+04   -0.603146350544150955E+01    1
    0.238483309745788574E+01    0.567451561391353607E+02    0.241733525395393372E+02    0.682006478309631348E+00    0.862746095657348633E+01   -0.873846163825006261E+04   -0.603396350544152682E+01    1
    0.256648790836334229E+01    0.567277354300022125E+02    0.244968571960926056E+02    0.212867856025695801E+00    0.472061872482299805E+01   -0.864445937986702302E+04   -0.603646350544153165E+01    1
