"","pmRA","pmDEC","i_K","Y","J","H","K","ps","pb","RA","Dec","err_RA","err_Dec"
"V2557",17.4879112243652,-39.6406097412109,2.53400039672852,NA,11.4700002670288,10.78600025177,10.6049995422363,0.999198713712853,0.00327730114776104,55.9673204301814,24.8415059925296,4.215919e-07,4.2151697e-07
"V819",16.9698581695557,-39.6198959350586,3.32654308319092,13.97691822052,13.4376182556152,12.9160003662109,12.5477521514893,0.999194393036254,0.0195519438480365,57.9129402808144,24.5914509404174,1.5737191e-07,1.5736885e-07
"V906",15.4356021881104,-41.4808731079102,3.32437633514404,13.8860683441162,13.2959489822388,12.7321485900879,12.4259517288208,0.99919231158881,0.0948882698891634,56.0448393790467,25.6272455747461,2.5696414e-07,2.5695078e-07
"V453",16.3530673980713,-38.3884010314941,3.80429077148438,15.5565977096558,14.8767156600952,14.3598909378052,13.9693698883057,0.9991880642839,8.73447092064605e-06,56.7943902793047,23.9712148657687,2.0071035e-07,2.0070648e-07
"V948",17.3379039764404,-40.9417533874512,3.28770946502685,13.9983863830566,13.4652366638184,12.8732208633423,12.5611560440063,0.999186074381727,0.0102434490791219,57.3866935712386,25.7963794001868,2.1507896e-07,2.1507225e-07
"V656",15.9811429977417,-37.571907043457,3.35628913879394,14.2714614868164,13.7016506195068,13.1139516830444,12.8381383514404,0.999185294225185,0.00578686196837719,59.8037928654645,24.2884806524369,2.2230469e-07,2.2230469e-07
"V433",14.3503303527832,-38.1655311584473,3.45406841278076,13.83762550354,13.2288599014282,12.607649269104,12.3172328567505,0.999183951466397,0.316842997094126,55.9656424243308,24.2377789478526,1.9164e-07,1.9164e-07
"V824",16.1373252868652,-38.915828704834,5.69245147705078,17.4066066741943,16.3998241424561,15.7182083129883,15.1680355072021,0.99918156689815,0.99504118514475,57.9122993970493,24.5124372429056,4.6691576e-07,4.6691463e-07
"V314",16.4750633239746,-40.0186653137207,3.7027063369751,15.4238901138306,14.7948808670044,14.2653522491455,13.9079332351685,0.999181070969169,1.06932777710345e-05,57.6794331646416,23.3321588259987,2.5713936e-07,2.5713123e-07
"V95",17.0480098724365,-38.5291481018066,3.85110473632812,15.5185451507568,14.8725290298462,14.3266735076904,13.934871673584,0.999179441936034,9.07232073177333e-05,56.5929821361496,21.0888883838603,7.553283e-07,7.551713e-07
"V914",14.9646244049072,-40.9007453918457,3.85573982238769,14.5003042221069,13.8314828872681,13.2585878372192,12.8912446594238,0.999176025618505,0.894470625801688,56.2876884415349,25.3748785891725,3.4109044e-07,3.4109044e-07
"V2514",15.9773283004761,-37.6050643920898,1.90700054168701,NA,10.6579999923706,10.1330003738403,9.99199962615967,0.999173976281634,2.02638611546124e-06,57.2055690467999,23.9772000330638,2.7653428e-07,2.765242e-07
"V266",12.1589508056641,-39.5578269958496,6.65083122253418,19.0892028808594,17.7402076721191,16.8051872253418,15.9547939300537,0.999173900008427,0.999957390900644,56.6213080769,22.9965315698366,1.2004888e-06,1.2004888e-06
"V907",16.7732486724854,-40.268871307373,3.39012908935547,14.5890064239502,13.9856986999512,13.4279537200928,13.1201553344727,0.999171916086143,0.000540109551995682,55.9336622227633,25.6637699748153,2.2190004e-07,2.2190004e-07
"V2371",16.7256832122803,-39.486083984375,3.05009387969971,NA,12.1096515274048,11.4849996566772,11.2003924942017,0.99917055256789,0.175120339727213,57.7040532995254,22.6699247779353,3.048134e-07,3.0479112e-07
"V1947",16.9403743743896,-41.4909057617188,2.1589994430542,NA,11.0419998168945,10.4379997253418,10.28600025177,0.999170524673783,0.000222041979927923,56.6620797295592,24.5202268847087,3.0132588e-07,3.0132588e-07
"V761",15.6338863372803,-41.999584197998,5.31464195251465,16.5838794708252,15.6617746353149,14.9851350784302,14.4479522705078,0.999167987725329,0.999999999889985,56.14650296372,25.2285804298503,2.3630878e-07,2.3630479e-07
"V835",16.2229843139648,-41.1926918029785,3.32368110656738,14.2662286758423,13.6886119842529,13.130765914917,12.8198888397217,0.99916775451047,0.00353680934060419,58.1801230744475,24.4663217879003,1.1561779e-07,1.1561705e-07
"V954",14.4925565719604,-41.3089714050293,3.51486801147461,14.3490648269653,13.719277381897,13.1350898742676,12.8272855377197,0.99916651803051,0.108936751659595,57.8247961382132,26.0227789910129,3.5300855e-07,3.5298558e-07
"V392",15.3196716308594,-37.0931358337402,6.33938026428223,19.1680526733398,17.791130065918,16.8975563049316,16.3245315551758,0.999165605162221,0.00625599931182075,55.3049963055146,24.0904450464825,1.1579987e-06,1.1579987e-06
"V250",16.3026065826416,-40.6384963989258,3.33521198272705,14.3346395492554,13.7163391113281,13.1748628616333,12.8442142105103,0.99916516764769,0.00157763885161122,55.8548213282079,22.89568216109,1.9745796e-07,1.9745796e-07
"V461",14.458927154541,-37.4653739929199,3.46217178344726,14.2539644241333,13.6680507659912,13.1131105422974,12.7532289123535,0.999164077401471,0.0252852016634264,56.5977891207065,24.0309040324444,1.767518e-07,1.7674915e-07
"V278",15.9856204986572,-39.1147689819336,3.0976545715332,13.0233860015869,12.4954814529419,11.91100025177,11.5939910507202,0.999162631870749,0.0733523369582049,56.1511888616215,23.5030461941796,2.1560122e-07,2.155981e-07
"V66",17.5818672180176,-41.4802856445312,3.33000587463379,14.2246656417847,13.6548118591309,13.1132097244263,12.8048036193848,0.999160374662474,0.00813544269045641,56.9328372641633,26.2241678366166,2.0081538e-07,2.0081538e-07
"V734",17.0699329376221,-41.501407623291,3.33584236145019,14.169903755188,13.5956497192383,13.0843238830566,12.7167775726318,0.999160347330145,0.00796768888253763,55.4052146344754,25.1424373165738,2.2199482e-07,2.219896e-07
"V219",18.0194187164307,-39.7595825195312,3.40639041900635,14.1019468307495,13.5318813323975,12.9089416885376,12.5689914321899,0.999156906892666,0.0189311988783391,55.3598166438147,23.1340825212571,2.45121e-07,2.45121e-07
"V560",15.7125158309937,-40.2699356079102,3.49551605224609,13.5683012008667,12.9956826782227,12.4580001831055,12.0688235855103,0.99915432144095,0.779990797722396,57.5518871916884,23.9266297268205,2.6483167e-07,2.648259e-07
"V138",14.3704109191895,-38.5865364074707,3.58953285217285,14.9386749267578,14.3151454925537,13.8105459213257,13.4346599578857,0.999153150146763,0.00153039710033576,55.4377959106824,22.4671378399097,3.7477355e-07,3.7474842e-07
"V603",18.1779880523682,-42.2793769836426,3.37760852813721,13.4409160614014,12.8332652664185,12.2670001983643,11.9501025772095,0.999146438089307,0.714832889334762,57.4279876097752,24.3187030549483,3.4302417e-07,3.4302417e-07
"V720",17.2514057159424,-40.0291404724121,3.14736961364746,13.523907661438,12.9462813949585,12.3951572799683,12.1108110046387,0.999146149856456,0.0435045680577373,55.5000637419516,25.0297726371274,1.6978471e-07,1.6977909e-07
"V514",15.9932241439819,-38.8586845397949,2.87448238372803,12.715235786438,12.1619109725952,11.5640001296997,11.2738530731201,0.999145829192647,0.000632011518234554,56.9433263231627,24.0506106849902,2.1606053e-07,2.1606053e-07
"V519",14.9490032196045,-36.6568336486816,3.78522205352783,15.3289031982422,14.6983261108398,14.1610918045044,13.8073854446411,0.999145117354976,0.0012661751275862,56.5772844057145,23.98402704019,3.1213057e-07,3.1208748e-07
"V402",15.4220170974731,-40.3719520568848,3.50122928619385,14.794303894043,14.1793098449707,13.6548089981079,13.2843999862671,0.999144844834648,0.000625131124779799,55.7552477691773,24.247915120705,1.8470111e-07,1.8469481e-07
"V2375",17.9638977050781,-40.7643432617188,NA,NA,7.75799989700317,7.69999980926514,7.63100004196167,0.999141475318737,0.0108144649913839,57.1829296737098,23.2597392409293,3.0128174e-06,2.9998416e-06
"V409",15.6997451782227,-41.1428642272949,3.13031505584717,13.4041137695312,12.8487405395508,12.2489995956421,11.9710738754272,0.999137812261789,0.0481172712234531,56.0869587673091,23.5610788616148,2.083125e-07,2.0830029e-07
"V647",17.1131000518799,-42.5222969055176,3.29935001373291,13.8838453292847,13.3061199188232,12.7262424850464,12.4678132629395,0.999135758812348,0.100239356548669,59.6047467083878,24.0163118550611,2.3575281e-07,2.357397e-07
"V339",18.3471622467041,-39.660457611084,3.40370105743408,13.7528781890869,13.1593637466431,12.6138605499268,12.2972791290283,0.999131447680831,0.436389062184407,57.3857518019181,23.4113424591667,4.2337203e-07,4.2337203e-07
"V380",17.0558624267578,-38.7132263183594,3.25848030090332,13.9420509338379,13.3686275482178,12.8387760543823,12.5288846588135,0.999131213374503,0.0165166904738429,55.1123157127368,24.2373072079292,1.5049973e-07,1.5049973e-07
"V290",15.2286882400513,-39.1153793334961,3.25830005645752,13.8884620666504,13.3509254455566,12.8039999008179,12.4889257049561,0.999129886677242,0.020367098591384,56.8841172248121,23.3065060500826,3.9432558e-07,3.9432558e-07
"V466",15.5750789642334,-39.2661209106445,3.63874912261963,15.1066341400146,14.4458847045898,13.8881797790527,13.5200128555298,0.999128654910972,0.000271151181475804,56.1163121359052,23.9998777484778,3.4689435e-07,3.4686622e-07
"V636",18.6248645782471,-42.3999977111816,4.394606590271,16.2545413970947,15.5146684646606,14.9706058502197,14.5069856643677,0.999128398544452,1.04780141567673e-05,58.0279517449754,24.2668407580276,1.648077e-07,1.6480634e-07
"V602",15.8144311904907,-40.5978164672852,3.20720600128174,13.8276662826538,13.2426118850708,12.6450004577637,12.3888747787476,0.999126267650147,0.0177726222791282,57.4022253259705,24.3038623453315,3.013491e-07,3.0133603e-07
"V369",16.1869487762451,-40.793270111084,3.38124179840088,14.5139455795288,13.9180669784546,13.3681716918945,13.0413122177124,0.999125583548221,0.000902825826550102,54.6437068041738,23.6728469091877,2.9151437e-07,2.9150254e-07
"V277",15.7154903411865,-40.7582740783691,3.55118560791016,15.0098447799683,14.4062061309814,13.8590602874756,13.5344657897949,0.999124432244329,0.000374219170244827,56.2850027687652,23.4169217242922,2.5532708e-07,2.5531259e-07
"V101",15.7283496856689,-40.9841918945312,3.60326957702637,15.0632648468018,14.4492645263672,13.9053993225098,13.5471382141113,0.999123649162673,0.000438798336403035,57.3050738526653,21.366918769023,3.247565e-07,3.2472434e-07
"V550",15.6968011856079,-37.3471527099609,3.36604904174805,13.6770458221436,13.1181240081787,12.5389995574951,12.180352935791,0.999122764823803,0.13794306758992,56.3532988755393,24.3458727345083,2.5063028e-07,2.506179e-07
"V363",17.1095638275146,-37.9742317199707,3.94144248962402,15.6500015258789,14.9385862350464,14.3731069564819,14.0004367828369,0.999120706170561,0.000164260289625129,54.7910844481786,23.9812738363121,2.4415098e-07,2.4413956e-07
"V73",17.1300830841064,-43.3562889099121,3.57885265350342,14.8296899795532,14.1982011795044,13.660270690918,13.3311052322388,0.999117512483392,0.0106548325957124,54.9881206171913,26.1166880408083,3.4852295e-07,3.4852295e-07
"V584",16.3028945922852,-38.7917823791504,3.78002071380615,15.5343074798584,14.8815040588379,14.3530435562134,13.9697618484497,0.999115627153568,6.11120016513755e-06,57.4684900364736,24.0619190543394,3.7791483e-07,3.7788905e-07
"V918",17.8262691497803,-40.888858795166,3.32296298980713,14.1755933761597,13.5908842086792,13.0207939147949,12.7202613449097,0.999111855920124,0.00747717741878673,56.2876380012002,25.5469698374679,1.9719411e-07,1.9719411e-07
"V961",16.7816219329834,-42.5810623168945,3.56623363494873,14.8205070495605,14.2186307907104,13.6388835906982,13.3015832901001,0.999109834548014,0.00348795528980661,58.2803640595905,25.7892665662787,3.716469e-07,3.716469e-07
"V448",17.6720809936523,-39.6686248779297,3.26573585510254,13.6063928604126,13.059886932373,12.4610004425049,12.1160991287231,0.999106060314006,0.0521527746677996,56.1321715115064,23.5905502810828,2.5481498e-07,2.5479406e-07
"V25",16.9459686279297,-38.2572860717773,3.4520845413208,14.7026529312134,14.1009511947632,13.5493459701538,13.2384405136108,0.999105697465727,0.000860475752531786,56.4124625765948,23.9502458703002,2.4579543e-07,2.4578057e-07
"V181",16.4629039764404,-38.0863380432129,3.18902038574219,13.5070247650146,12.9652671432495,12.3640003204346,12.0780027008057,0.999102363746736,0.0482892620912977,57.633150019311,22.1464637909804,4.1263002e-07,4.1263002e-07
"V983",17.0535831451416,-41.147403717041,3.31768440246582,13.9647216796875,13.4253015518188,12.8889999389648,12.5280473327637,0.999101473784574,0.0213082229107963,56.8413753925742,26.3798437063742,1.8625337e-07,1.8625137e-07
"V9",14.2075061798096,-40.6825904846191,3.51066421508789,14.4653358459473,13.863245010376,13.3142156600952,12.9839151000977,0.999097049960555,0.0510191648297775,58.5113416046998,23.5836382649453,2.2795066e-07,2.2795066e-07
"V951",14.6090183258057,-39.859130859375,3.56374858856201,13.5132293701172,12.8672418212891,12.3039999008179,11.9553830718994,0.999092104513345,0.949568890493326,57.4460170185046,25.7102038656136,2.8411392e-07,2.8410196e-07
"V319",15.2776126861572,-38.7175941467285,3.22949813842773,13.8878746032715,13.3388624191284,12.7881817245483,12.4926879501343,0.999088562825789,0.0144780242170588,57.0635005888638,23.4348411310531,2.859151e-07,2.859151e-07
"V932",18.097469329834,-40.0697860717773,3.87386989593506,15.6156005859375,14.9290351867676,14.3735380172729,14.0166234970093,0.999087799794137,6.00594996887915e-05,56.8428584956583,25.7208419569463,2.146489e-07,2.1464454e-07
"V474",13.1528596878052,-36.6387329101562,5.60291385650635,18.0829772949219,17.0487899780273,16.3729820251465,15.8493051528931,0.999083721480137,3.39792554093776e-07,56.6338892626484,24.3873745583864,6.405553e-07,6.405553e-07
"V180",18.5582885742188,-40.8918914794922,3.44917510986328,14.4496297836304,13.8463506698608,13.2975425720215,12.9725358581543,0.999080329653001,0.0110816712887708,57.7755185576821,22.6335412316203,2.47571e-07,2.4755906e-07
"V748",15.674506187439,-38.4190330505371,3.98316764831543,15.9075155258179,15.2075777053833,14.6431121826172,14.2626533508301,0.999080258927149,1.66855287031531e-07,56.6334722170356,24.4761789019272,4.9611174e-07,4.960535e-07
"V629",16.042573928833,-42.2453918457031,3.44361686706543,14.5771255493164,13.9861192703247,13.4404125213623,13.1298332214355,0.999076075010636,0.00542342062632217,58.0779569341592,23.8768774053302,1.7963627e-07,1.796335e-07
"V651",17.6720848083496,-43.1653442382812,3.49736499786377,14.5180101394653,13.9187440872192,13.3704271316528,13.0279092788696,0.999071455664512,0.0171221068639068,59.5081837015894,23.898525257707,3.0475834e-07,3.0474956e-07
"V157",18.584981918335,-39.6028289794922,4.43880939483643,16.546838760376,15.7598781585693,15.2239227294922,14.7630949020386,0.999071406645749,2.96681967881796e-09,56.8655081817884,22.1607606543646,5.616995e-07,5.61615e-07
"V440",16.5654850006104,-39.1422958374023,3.96313381195068,15.8574895858765,15.1855945587158,14.6153697967529,14.211817741394,0.999071184290503,1.53025873084189e-07,56.2135702703575,23.5724057389638,2.1977068e-07,2.1976514e-07
"V459",14.6454916000366,-36.8669662475586,3.5078050994873,14.4812860488892,13.8840656280518,13.3365688323975,12.9643304443359,0.999069511436747,0.00823459664899773,56.7427523765239,24.0281572628524,1.5664338e-07,1.5664155e-07
"V401",15.9229097366333,-41.8743209838867,3.41950820922851,14.4394121170044,13.8592462539673,13.3191785812378,12.9667260742188,0.999068259886447,0.00523912586994513,55.7356835145822,24.2293380591839,1.9499338e-07,1.9498596e-07
"V544",12.1848573684692,-35.6235580444336,6.05044746398926,19.2723789215088,17.8730525970459,17.0394954681396,16.4104766845703,0.999066053481914,2.99733319641948e-05,56.9537671663779,24.2851260975052,9.699608e-07,9.699608e-07
"V942",17.924747467041,-42.855339050293,3.56229305267334,14.7908477783203,14.1669540405273,13.6140069961548,13.2723722457886,0.99906523454352,0.00544663883068686,57.6716797131958,25.6584928110124,2.8959272e-07,2.8958004e-07
"V310",16.3136940002441,-37.6265716552734,3.52319526672363,14.8443746566772,14.246467590332,13.6952877044678,13.3532066345215,0.999064185850642,0.000625551952921799,57.5732771168914,22.933048120975,2.8008637e-07,2.8008637e-07
"V596",15.9449005126953,-43.424144744873,3.57745384216308,14.3371524810791,13.7362480163574,13.170747756958,12.8281304931641,0.999059667764569,0.330321863017478,57.9132936422119,23.8551204776894,1.6655815e-07,1.6655066e-07
"V489",14.4177341461182,-37.8089218139648,3.88218307495117,15.6133632659912,14.9331932067871,14.4102735519409,14.0204696655273,0.999057030095913,4.15504342060613e-05,56.7577007100244,24.2244448587625,2.6000473e-07,2.5999634e-07
"V525",14.835711479187,-37.4409828186035,3.45034503936768,14.6024971008301,14.0202627182007,13.4598913192749,13.1615552902222,0.999056507083353,0.00258670393878668,56.5190426897349,24.1654811045947,2.777361e-07,2.777174e-07
"V102",15.8432903289795,-41.273494720459,3.31096004486084,14.2237997055054,13.6402654647827,13.1111249923706,12.7920558547974,0.999056002101059,0.0059476980852613,56.8797019896144,21.1808800258171,2.9804835e-07,2.9804835e-07
"V2333",16.4337368011475,-40.7192764282227,2.76556800842285,NA,11.9956197357178,11.3409996032715,11.1006295776367,0.9990507361014,0.00321796624728254,56.7379101461102,23.2506375910326,2.1038633e-07,2.103819e-07
"V3",17.2022132873535,-39.3196487426758,3.23240016937256,13.9907140731812,13.421781539917,12.8491262817383,12.5797259902954,0.999049881552582,0.00785727731754626,58.0068702659338,25.0247232458486,2.9542818e-07,2.9541587e-07
"V500",15.4893655776978,-37.6936340332031,3.42135070800781,13.6955442428589,13.1248474121094,12.5729999542236,12.1796720123291,0.999044045368656,0.226633765369441,56.8615264540239,23.6340335440974,2.7237928e-07,2.7237928e-07
"V379",17.8375339508057,-40.7323455810547,3.53328037261963,14.9337635040283,14.317892074585,13.801908493042,13.4498414993286,0.9990422150352,0.000520171919979662,55.0296081142633,24.2175911297514,2.1261609e-07,2.126115e-07
"V515",15.2576761245728,-37.3781242370605,3.31211112976074,13.8251247406006,13.2717571258545,12.6780004501343,12.3522946929932,0.999040302405884,0.0361146466642077,56.9406228597245,24.093595624811,2.1631648e-07,2.1631648e-07
"V922",17.7404117584229,-42.4021224975586,2.73764728546142,12.4265309143066,11.8433169937134,11.2250003814697,11.0023009872437,0.999038992848908,0.000252787645961483,56.8410183559671,25.8978916386173,2.075284e-07,2.075284e-07
"V708",14.8124399185181,-36.5318946838379,5.31846714019775,17.4897861480713,16.4936141967773,15.8533411026001,15.3037328720093,0.999037447513922,0.000421573781571816,55.9179180776796,24.5031800930752,2.6500106e-07,2.650009e-07
"V716",14.7692308425903,-38.6499938964844,3.38688682556152,13.4005784988403,12.7855500793457,12.2424005889893,11.9149959182739,0.999032503824694,0.734549588166626,55.951881621796,25.0434881046079,3.1290466e-07,3.1288056e-07
"V213",18.1449222564697,-40.7152252197266,3.33067153930664,14.1607990264893,13.59206199646,13.065260887146,12.7534749603272,0.999032235257126,0.0177071159968614,54.9571198656794,23.0573012102818,2.2867627e-07,2.2867627e-07
"V2311",19.9917793273926,-41.9031295776367,NA,18.5827503204346,17.3331546783447,16.5944271087646,15.9713296890259,0.999026342411762,0.00404005528336837,59.5214791169627,22.2910648827688,1.4813708e-06,1.4813708e-06
"V136",18.3916301727295,-41.390739440918,3.31675647735596,13.8533668518066,13.2647075653076,12.6833710098267,12.3943250274658,0.999025493312962,0.0924619001702196,55.5069853909546,22.3907635987341,1.970845e-07,1.970845e-07
"V134",16.8521175384521,-41.012939453125,3.24044155120849,14.0177841186523,13.4433135986328,12.8741888427734,12.574079284668,0.999021182740665,0.00519896083866167,55.4119265639319,22.2778585546815,2.8358872e-07,2.8357783e-07
"V439",14.5793743133545,-39.30859375,3.71371959686279,14.1995868682861,13.5728626251221,12.9546903991699,12.5868613815308,0.999019794667179,0.629236689553898,56.2782496868873,23.614322760715,1.5237714e-07,1.5237435e-07
"V374",18.1689987182617,-42.1620712280273,3.4426155090332,14.5385322570801,13.9635810852051,13.4462041854858,13.1185073852539,0.999018540144101,0.00741058052354837,54.9520751155257,23.7677652167324,1.9206077e-07,1.920563e-07
"V477",17.8856754302979,-42.3211784362793,1.67500019073486,10.2876504135132,10.2609996795654,9.83500003814697,9.72999954223633,0.999018170282051,2.29155048270258e-08,56.2636637319846,23.8393958379385,2.3074664e-07,2.3073511e-07
"V752",14.1772756576538,-38.0153160095215,3.71701526641846,15.1897439956665,14.5490522384644,13.9832544326782,13.6445379257202,0.999018071114843,0.00188604925254032,56.3529152326147,24.6461906786135,4.3383298e-07,4.337952e-07
"V802",17.2944946289062,-42.1462821960449,3.31567691802978,13.7048635482788,13.1444416046143,12.5979995727539,12.2757680511475,0.999007785977927,0.23110571314567,57.1684648421194,24.6094629006029,1.8500131e-07,1.8500131e-07
"V123",17.1947021484375,-43.5707550048828,3.51229404449463,14.4097175598145,13.7941598892212,13.3010787963867,12.9663646316528,0.999007671305955,0.126565715919666,54.1838427649384,22.0274009981778,3.3888307e-07,3.3888307e-07
"V1966",16.6400890350342,-41.2017974853516,2.23899936676025,NA,11.1549997329712,10.5109996795654,10.3640003204346,0.999005552125362,0.000271985723195978,56.7806145670827,23.2263215563407,2.7358712e-07,2.7358712e-07
"V230",18.0303001403809,-38.9323997497559,3.41922306060791,14.4105892181396,13.8238172531128,13.2822952270508,12.9520919418335,0.999000468493201,0.00753770494598993,55.2269646167917,22.9071307962669,1.6790644e-07,1.6790644e-07
"V528",15.2757959365845,-38.966739654541,4.79293060302734,16.1885108947754,15.3600244522095,14.7817230224609,14.3047218322754,0.998998503240424,0.99989285921059,56.4219579659003,23.9027275409107,3.0677631e-07,3.0677631e-07
"V976",15.8513298034668,-38.8435554504395,3.28543781280517,14.1339387893677,13.5461902618408,13.0060787200928,12.6937301254272,0.998993598061184,0.0051492303529217,54.40708615106,26.3510812747643,4.3345113e-07,4.3345113e-07
"V30",16.3461246490479,-40.1821899414062,3.1860391998291,13.6970701217651,13.1463956832886,12.5670003890991,12.2576682662964,0.998992941383568,0.0170620694798734,56.2361967765143,23.6065752630064,1.6502187e-07,1.6501883e-07
"V568",15.0290851593018,-39.6070213317871,3.07474063873291,13.1610956192017,12.6728286361694,12.0539999008179,11.7806727981567,0.998990313252139,0.0383126415331352,57.1663154650035,24.2118385474205,2.690075e-07,2.689982e-07
"V2585",18.4383983612061,-43.3813209533691,NA,18.1192741394043,17.0456943511963,16.3502044677734,15.8088827133179,0.998987171882748,2.53093665816273e-05,61.4650641243325,23.7466754046144,8.1547006e-07,8.154539e-07
"V1010",15.1509828567505,-39.2667427062988,3.61319374084472,13.7873420715332,13.1826362609863,12.539612236023,12.1810758209229,0.998981175665406,0.663169293657796,56.8255747715937,24.2308236028131,2.3696924e-07,2.3696289e-07
"V506",19.5606060028076,-40.4117774963379,4.2983980178833,15.4561929702759,14.7151727676392,14.1722612380981,13.7557954788208,0.998978519042255,0.998662472056586,56.4072964082102,23.7306139594747,2.1674292e-07,2.1674292e-07
"V108",15.5904712677002,-42.2384948730469,3.32255100250244,13.8379936218262,13.2358779907227,12.6775640869141,12.3764684295654,0.9989768078493,0.161614111272207,57.8192505239141,21.0596949427453,6.063667e-07,6.0629765e-07
"V1920",16.4510269165039,-41.5547752380371,2.90587520599365,NA,12.3459997177124,11.7180004119873,11.4670000076294,0.998973769335244,0.0116708129334189,55.9744422782349,25.4750824266415,2.1727259e-07,2.1727259e-07
"V900",17.1678695678711,-42.0053672790527,4.68980503082275,16.0008354187012,15.1798629760742,14.5741472244263,14.1216535568237,0.998960944386889,0.999958021423729,55.420413672134,25.9067299248714,2.974089e-07,2.974089e-07
"V541",16.9909687042236,-38.526294708252,3.34997749328613,14.4411211013794,13.8747959136963,13.3261489868164,13.0207748413086,0.998959885376796,0.00122260235875282,56.8546372415078,24.2547437571122,2.4264588e-07,2.4264588e-07
"V973",18.1506519317627,-41.007495880127,3.7158842086792,15.3231563568115,14.6701517105103,14.1694021224976,13.7874765396118,0.998957876547596,0.000196629989064223,54.3150481050114,26.491587648752,6.5167137e-07,6.5167137e-07
"V118",14.8174600601196,-39.9666938781738,3.53216075897217,14.8377075195312,14.2038736343384,13.6561918258667,13.3014688491821,0.998957040052018,0.000977898504070374,58.0182504592685,21.7608463099619,3.129497e-07,3.129497e-07
"V811",14.7559394836426,-40.1906509399414,3.51743412017822,14.861762046814,14.268967628479,13.7107992172241,13.4047174453735,0.99895523994617,0.00151641217036835,57.1637717832412,24.8388692371676,1.7949284e-07,1.7949284e-07
"V2679",16.6382617950439,-38.3858947753906,NA,12.4088660049438,11.8819999694824,11.1820001602173,10.9938781356812,0.998954697714592,0.0505231741238182,56.1253347386415,25.5963157451446,5.8425513e-07,5.8409813e-07
"V885",17.1612987518311,-41.1364288330078,3.18640064239502,13.616265296936,13.0248603820801,12.4479999542236,12.1315867996216,0.998953973848135,0.0228123227309631,55.1680083940384,25.8467410628034,3.0565164e-07,3.0565164e-07
"V346",15.4234170913696,-40.2986526489258,6.11785316467285,18.5504531860352,17.4328880310059,16.6810894012451,16.0857830047607,0.998953796955079,7.26981396755866e-05,58.9477240030294,22.8472578040943,1.5392534e-06,1.5392534e-06
"V836",15.6955194473267,-41.9017219543457,3.22524951934814,13.0019036102295,12.3891505813599,11.8339996337891,11.5283391571045,0.99895158887701,0.698136212626102,58.1287907368502,24.5443665892412,1.6732781e-07,1.6732636e-07
"V189",16.3522396087646,-42.0132827758789,3.60979843139648,15.0998554229736,14.4574594497681,13.921329498291,13.5733394622803,0.998949861152202,0.000513800393239672,58.2675559372689,21.8899351813375,2.819466e-07,2.819315e-07
"V2485",14.8871412277222,-39.7640686035156,2.54600048065186,NA,11.5329999923706,10.8290004730225,10.6619997024536,0.998949222934049,0.00215098576583617,56.4336628139332,24.0740702227381,1.7647196e-07,1.7646646e-07
"V663",22.0045337677002,-29.5708274841309,1.32799911499023,9.63272888183594,9.58199977874756,9.26900005340576,9.17800045013428,0.998948322213597,3.77106748050693e-08,53.5075874303764,24.8808394986589,1.0784316e-06,1.0778332e-06
"V465",15.4605007171631,-38.7078437805176,4.44581604003906,16.249662399292,15.4379167556763,14.8721351623535,14.4242820739746,0.998945630580908,0.00045940042366055,56.2894264713862,23.9790966385562,2.9951147e-07,2.9949862e-07
"V924",14.4418897628784,-40.6495170593262,3.39001583099365,13.9116353988647,13.3079519271851,12.7407144927979,12.4044120407105,0.998942783516735,0.174395892241882,56.9056498356764,25.3339692901035,2.3583578e-07,2.3583578e-07
"V985",15.033579826355,-40.9579811096191,3.7290735244751,15.3689069747925,14.7068128585815,14.1874876022339,13.8271398544312,0.998941735990169,0.00021872392797917,57.4506142884838,26.6299379395596,2.0301279e-07,2.030088e-07
"V578",16.0263767242432,-36.5449485778809,3.40968822479248,14.157862663269,13.5750217437744,13.0286617279053,12.7026126480103,0.998932838125095,0.0370902213353314,57.3801213085384,23.6887485208928,2.8421695e-07,2.8421695e-07
"V517",16.5648040771484,-37.6265449523926,3.39035247802734,14.2925510406494,13.6767807006836,13.1430320739746,12.7688672637939,0.998932593455986,0.00377211842080771,56.8833480021508,24.173513851473,2.3661569e-07,2.3661569e-07
"V2029",14.7173662185669,-41.1877899169922,2.61170768737793,NA,11.4479999542236,10.7810001373291,10.5950002670288,0.998931825725277,0.0233809606836525,57.8492510067452,22.841419921693,1.9756814e-07,1.9756207e-07
"V450",17.753173828125,-38.856990814209,3.27071689605713,13.728009223938,13.1998119354248,12.61799949646,12.3204686737061,0.998927757551356,0.0802885729245254,56.7087411147191,23.5321961855644,3.4852144e-07,3.485012e-07
"V844",17.8670921325684,-43.5707817077637,3.39578651428222,13.5753526687622,12.9656047439575,12.4358724975586,12.1240699386597,0.998927606680011,0.827048957041085,58.9951560925243,24.961110022198,1.9141787e-07,1.9141787e-07
"V879",15.8210601806641,-37.5491523742676,3.57606792449951,15.0761823654175,14.4532680511475,13.924259185791,13.588059425354,0.998926402477763,0.000212326298038357,55.6597900867124,25.4790113736463,2.7506394e-07,2.75054e-07
"V871",17.6494541168213,-42.6618995666504,3.55563068389893,14.8432846069336,14.2008190155029,13.6397933959961,13.3037824630737,0.99892499720614,0.00242970595925318,54.991041318574,25.9249287116335,1.886392e-07,1.886392e-07
