    0.221066188812255859E+01    0.565444101691246033E+02    0.241536040008068085E+02    0.222134202718734741E+01    0.260488891601562500E+02   -0.503466438982154614E+04
    0.172830323630543714E+01    0.566317698529356477E+02    0.241327556810179935E+02    0.275328746668517654E+01    0.201288334855670747E+02   -0.503395918330289987E+04
    0.102218791038638268E+01    0.567998879554948033E+02    0.241587736331985212E+02    0.275320004626876891E+01    0.194995333184907693E+02   -0.503381219955582674E+04
    0.100098809977434544E+01    0.568297336330642580E+02    0.240919733622496786E+02    0.235430504783369843E+01    0.276543111148262071E+02   -0.503375006848834528E+04
    0.177885123782966303E+01    0.568262281168129633E+02    0.240794594065432115E+02    0.200482636940022596E+01    0.285019459988583890E+02   -0.503338265663488892E+04
    0.228901868407888998E+01    0.566320148303001005E+02    0.241504374763566751E+02    0.210941464780103782E+01    0.225744991566968842E+02   -0.503330065651747555E+04
    0.151735674292956180E+01    0.568138551757001906E+02    0.240919884029020821E+02    0.262257007282012733E+01    0.198091115880765258E+02   -0.503316015849173164E+04
    0.153226028758509236E+01    0.567905198276777128E+02    0.242051138807542934E+02    0.228084395779554061E+01    0.249788782538997793E+02   -0.503313806648792342E+04
    0.261894978734686612E+01    0.567222142923008548E+02    0.240698674136805764E+02    0.232034282675920078E+01    0.285364911412504973E+02   -0.503225859792267420E+04
    0.109285493897192754E+01    0.568107904770456429E+02    0.240872276582451939E+02    0.241513016768863142E+01    0.268878289109402218E+02   -0.503213092226636218E+04
    0.219172945113105655E+01    0.566039348168137764E+02    0.241420680993941907E+02    0.243382642806601224E+01    0.219859179421651163E+02   -0.503198724373359164E+04
    0.297691397690417414E+01    0.567837065926284694E+02    0.241402775856888994E+02    0.190086560339473687E+01    0.308560270652917907E+02   -0.503190138634763753E+04
    0.124172703157068165E+01    0.568102873588682584E+02    0.241115824004686772E+02    0.279221941362731574E+01    0.212412843916668237E+02   -0.503186477425916928E+04
    0.100078455779379571E+01    0.567539146083976505E+02    0.240844164962698137E+02    0.257204829438734572E+01    0.246299346468356717E+02   -0.503184453348030365E+04
    0.247077300341863015E+01    0.567001660152235090E+02    0.240398892524498997E+02    0.224236874772568440E+01    0.226906670053770441E+02   -0.503180999962567512E+04
    0.176493432794055671E+01    0.566189633639218499E+02    0.242283474430454611E+02    0.209770709853727055E+01    0.270455954675249011E+02   -0.503174788424363760E+04
