   -0.102780475282652051E+00   -0.374105924291145975E-01    0.291031008503741528E+01    0.222301299761194704E+01    0.173119803473583467E+01    0.412616249700213586E+02    0.476713262271529743E+02   -0.280745274844687901E+04
   -0.775715401437816476E-01    0.709667745497379876E-01    0.265602750205402671E+01    0.821230471526200434E+00    0.247662528790514269E+01    0.155868923480587913E+02    0.403461557907839534E+02   -0.280566050071727932E+04
   -0.106443709977722623E+00   -0.166464677036159414E-01    0.328974113435239301E+01    0.924377651645843512E+00    0.193066618870702400E+01    0.293222778340238541E+02    0.188502959184177037E+02   -0.280544220999997742E+04
   -0.791233037528166205E-01    0.638861465228305336E-01    0.177534527059043779E+01    0.595420211032170466E+00    0.291131791819662400E+01    0.155226201607437453E+02    0.367102967880141193E+02   -0.280508375206835080E+04
    0.185946032472161793E-02    0.117269287701038394E-01    0.286107496908785031E+01    0.390996193446544571E+00    0.176132068136265207E+01    0.331525480819436282E+02    0.335401906220092982E+02   -0.280505235297078525E+04
   -0.110930220941750979E+00   -0.276286131055878403E-01    0.279196975747371612E+01    0.245911689830203706E+01    0.242400701867293078E+01    0.221931548283648148E+02    0.205450870485279076E+02   -0.280498074273165730E+04
   -0.630512874209800400E-01   -0.179494109167742666E-01    0.292768746971249438E+01    0.664957821496003687E+00    0.263312114111700168E+01    0.255780370401929851E+02    0.146609362272251182E+02   -0.280471543489892929E+04
    0.424759632848713542E-01    0.681854025126045205E-01    0.232355753406873511E+01    0.176178417177508018E+01    0.206877978596957579E+01    0.306319053503975383E+02    0.269095433164088575E+02   -0.280446801544729351E+04
   -0.605139573165764943E-01   -0.601502759111202101E-01    0.311885821060766233E+01    0.281074381234045889E+01    0.208881474982230575E+01    0.365526429618357867E+02    0.169470166513886227E+02   -0.280433584989518977E+04
    0.387990670192938092E-01    0.840348054707866776E-01    0.186987321473949475E+01    0.762328779040190030E+00    0.293118397570541100E+01    0.267627351796108179E+02    0.375312590293157555E+02   -0.280428384789931897E+04
   -0.104289009960007228E+00    0.531598255533918262E-01    0.239523824672376140E+01    0.277418624284989201E+01    0.207873242494910748E+01    0.391066017422119927E+02    0.450612842260540347E+02   -0.280413563773213082E+04
   -0.950401026068319332E-01    0.393542260337214067E-01    0.254179038386686340E+01    0.252347134865930700E+01    0.240823526694751422E+01    0.345086791621528519E+02    0.389476666308025656E+02   -0.280412288934336721E+04
   -0.863445304451334050E-01   -0.640229161938404845E-01    0.155836253780674028E+01    0.472668482453863892E+00    0.240867057501345228E+01    0.403850319891239025E+02    0.466844036441132673E+02   -0.280404383384827315E+04
   -0.542268150775855884E-01    0.718336996429750352E-01    0.169136743659261723E+01    0.288786199879946848E+01    0.243996997893075740E+01    0.497953036155285531E+02    0.375908324924366397E+02   -0.280398276352722951E+04
    0.907966774158985857E-02    0.857734582483073993E-01    0.203474459845206646E+01    0.311048348329424984E+01    0.239430585326869183E+01    0.473291670549105064E+02    0.324566284477615454E+02   -0.280394667182997819E+04
   -0.361880078847528486E-01    0.115153752585758440E+00    0.166169770336993450E+01    0.670486291460720141E+00    0.257134497754183933E+01    0.362159414964656889E+02    0.404331311135885514E+02   -0.280393500281655361E+04
   -0.808268874745310395E-02    0.260136361126136473E-01    0.155518966916136403E+01    0.999420282131416426E+00    0.176000302307709355E+01    0.465692066772020965E+02    0.382530108507348814E+02   -0.280391889632917810E+04
    0.387913796642884723E-01    0.113615627988009393E+00    0.219088964358330873E+01    0.493124793767064695E+00    0.215670008890430465E+01    0.207592967401471284E+02    0.436989346518697346E+02   -0.280388650692473311E+04
   -0.761789217940335162E-01   -0.748280720753005113E-01    0.236721718526579972E+01    0.434535264494955775E+00    0.192337652423518635E+01    0.323052741862601778E+02    0.378346109058464606E+02   -0.280387121135821053E+04
   -0.270928659967230590E-01   -0.295291308592851576E-01    0.226587079942708991E+01    0.269865004178703893E+01    0.245574448864048023E+01    0.453216172568731395E+02    0.346278139523161101E+02   -0.280385306520512313E+04
    0.356917696176883847E-01   -0.453981743005275051E-01    0.228776693134100828E+01    0.270223251601649572E+01    0.191621955654818765E+01    0.264177699485685054E+02    0.329710695918236780E+02   -0.280375399857848333E+04
    0.107222406768364698E-01   -0.341619487814152079E-01    0.229043508133168894E+01    0.117795109148907717E+01    0.172236313423505250E+01    0.434250397390627825E+02    0.359310749204301629E+02   -0.280367335807193922E+04
   -0.104446360335459287E+00    0.319345331365956664E-01    0.168260765850558336E+01    0.117932722519166511E+01    0.189637022842426561E+01    0.386177732233163624E+02    0.437244600385974067E+02   -0.280356552530548106E+04
   -0.103188950346742025E+00    0.760142422866768586E-01    0.177230138747061039E+01    0.272161494468388598E+01    0.191464459749551486E+01    0.425486006699961408E+02    0.464340689333674419E+02   -0.280356059710865793E+04
   -0.431443376678486978E-01    0.822727164264031030E-01    0.198029699812204374E+01    0.263840917988506485E+01    0.281078219394970752E+01    0.392437137900899700E+02    0.459847861234880426E+02   -0.280355219365854191E+04
   -0.221516139949661239E-01    0.168440226818836747E-01    0.336717695453644961E+01    0.802306253538140668E+00    0.226995002587210326E+01    0.207732874751327685E+02    0.167907814792537451E+02   -0.280341096693818145E+04
   -0.111943459638518372E+00    0.823496312044913470E-02    0.194528015258657394E+01    0.174089620061632488E+01    0.209059683747208513E+01    0.436145773473252376E+02    0.367163174459295405E+02   -0.280339304966805776E+04
   -0.425410302665097384E-01    0.305432837674071145E-01    0.208210739355608165E+01    0.146572361826425390E+01    0.218881805041635591E+01    0.444325647823160779E+02    0.398574490334179643E+02   -0.280339006894678596E+04
   -0.664451549912711270E-01    0.444213771560417747E-01    0.281012349644784321E+01    0.203669354721341600E+01    0.208946222177258845E+01    0.272088067207627340E+02    0.408826941216715767E+02   -0.280332662863025598E+04
   -0.187623513842061218E-01    0.471297211177337250E-01    0.200798080705329429E+01    0.220779495102748591E+01    0.372255015580364335E+01    0.127966928836249796E+02    0.248609007719461061E+02   -0.280321729674572907E+04
   -0.102991043633748447E+00   -0.750069907386421431E-01    0.229075299658743026E+01    0.191875741774388620E+01    0.206001742194397908E+01    0.326662103271310826E+02    0.376384714291651150E+02   -0.280314903027436958E+04
   -0.112292761970071986E-01    0.348596660149951276E-01    0.233541721546955250E+01    0.230941305947257502E+01    0.262748168091648004E+01    0.324078900393758289E+02    0.171539859821692602E+02   -0.280313643665749623E+04
   -0.680429492459863616E-01   -0.256533035831456591E-01    0.312166715747067780E+01    0.228658679631079620E+01    0.194419153387204435E+01    0.342035497890186946E+02    0.176289068404306093E+02   -0.280312665326317665E+04
   -0.172280513229008392E-01    0.341334933395720519E-02    0.173773402461721416E+01    0.255868049962941058E+01    0.207926134902029736E+01    0.206659360528119862E+02    0.386599081430714620E+02   -0.280310858048609134E+04
   -0.978922998915214837E-01   -0.256659204270549557E-01    0.250020602935515157E+01    0.345404424640346486E+00    0.162062734032617106E+01    0.356374313024094747E+02    0.421039242656968682E+02   -0.280310273866425450E+04
    0.251823052902419020E-01   -0.239424090413818957E-01    0.238821106407209793E+01    0.530007211300556169E+00    0.249339184572937578E+01    0.312956552933226284E+02    0.188430855560873809E+02   -0.280308574794800779E+04
    0.347189623868174868E-01    0.478490367864691235E-01    0.225951048765685991E+01    0.215699102194553127E+01    0.240738588174201862E+01    0.282570803852776251E+02    0.180391526970176841E+02   -0.280308352043387731E+04
