    0.483059883117675781E-02   -0.182505190372467041E+00    0.340835481882095337E+01    0.292796410746907654E+01    0.323772430419921875E-02    0.198104739189147949E+02    0.391355443000793457E+02   -0.451908220569028072E+04   -0.599146350544150419E+01    1
   -0.380296289920806885E+00    0.197481513023376465E-01    0.479129314422607422E+01    0.210930204256518383E+01    0.743001699447631836E-02    0.356277823448181152E+02    0.425846791267395020E+02   -0.434269972346696341E+04   -0.599396350544151169E+01    1
   -0.397250235080718994E+00   -0.259009659290313721E+00    0.157448649406433105E-01    0.227735533038488569E+01    0.117848753929138184E+01    0.458518052101135254E+02    0.206101489067077637E+02   -0.432493897926204136E+04   -0.599646350544151474E+01    1
    0.454403281211853027E+00   -0.413399577140808105E+00    0.426035076379776001E+01    0.116914877416215401E+01    0.208750367164611816E-01    0.449867916107177734E+02    0.466806316375732422E+02   -0.427265639914007807E+04   -0.599896350544151957E+01    1
    0.265764892101287842E+00   -0.463520407676696777E+00    0.249686360359191895E+01    0.127321903422621396E+01    0.473529100418090820E-01    0.121686482429504395E+02    0.414604783058166504E+02   -0.425332397311327713E+04   -0.600146350544151552E+01    1
    0.259191989898681641E-01   -0.299010396003723145E+00    0.379040241241455078E+01    0.124804279924925779E+00    0.297123193740844727E-01    0.141442227363586426E+02    0.151239752769470215E+02   -0.425313673500475124E+04   -0.600396350544151858E+01    1
    0.474625349044799805E+00   -0.111058354377746582E-01    0.218377232551574707E+01    0.215800312377784076E+01    0.385788083076477051E-01    0.204941463470458984E+02    0.239960122108459473E+02   -0.406621943222799518E+04   -0.600646350544151630E+01    1
    0.201378345489501953E+00    0.381722092628479004E+00    0.698366761207580566E-01    0.269165129613766174E+01    0.255039274692535400E+01    0.464297986030578613E+02    0.124751448631286621E+02   -0.401860873910555028E+04   -0.600896350544152469E+01    1
    0.235372662544250488E+00    0.106324493885040283E+00    0.805851817131042480E-01    0.288044515769122444E+01    0.513614118099212646E+00    0.408332252502441406E+02    0.106135439872741699E+02   -0.395117174536711536E+04   -0.601146350544151886E+01    1
    0.433986425399780273E+00    0.366908609867095947E+00    0.418095618486404419E+01    0.169022324755408598E+00    0.689023733139038086E-01    0.229370546340942383E+02    0.360407900810241699E+02   -0.394978559626217157E+04   -0.601396350544150859E+01    1
   -0.265803277492523193E+00   -0.293885946273803711E+00    0.265838950872421265E+01    0.286289912890869758E+01    0.550395250320434570E-01    0.193662691116333008E+02    0.225889730453491211E+02   -0.393540509071858651E+04   -0.601646350544151520E+01    1
   -0.135196030139923096E+00   -0.282132625579833984E-02    0.309794634580612183E+01    0.299663203089514241E+01    0.308924913406372070E-01    0.380992221832275391E+02    0.263593649864196777E+02   -0.389143311005285705E+04   -0.601896350544151559E+01    1
