   -0.325832009315490723E+00   -0.393780529499053955E+00    0.189680755138397217E+00    0.107709588287545466E+01    0.438825428485870361E+01    0.166824507713317871E+02    0.403211307525634766E+02    0.532988846302032471E+00   -0.999999999000000022E+07   -0.607146350544153712E+01    1
   -0.271501362323760986E+00   -0.243318259716033936E+00    0.214115560054779053E+01    0.196398732347528271E+01    0.135312199592590332E+01    0.391534519195556641E+02    0.358823609352111816E+02    0.658608078956604004E+00   -0.999999999000000022E+07   -0.607396350544151886E+01    1
    0.202115833759307861E+00   -0.346788585186004639E+00    0.495021760463714600E+01    0.215587742188525322E+01    0.163573175668716431E+01    0.246446514129638672E+02    0.240105128288269043E+02    0.886251986026763916E+00   -0.999999999000000022E+07   -0.607646350544150149E+01    1
    0.308470129966735840E-01   -0.737330317497253418E-01    0.123716950416564941E+01    0.253603051813618219E+01    0.865822732448577881E+00    0.162792778015136719E+02    0.304314947128295898E+02    0.142232835292816162E+00   -0.999999999000000022E+07   -0.607896350544150277E+01    1
   -0.182954668998718262E+00   -0.415412068367004395E+00    0.237610369920730591E+01    0.201251013934247247E+01    0.142690628767013550E+01    0.266700434684753418E+02    0.433923435211181641E+02    0.172229111194610596E+00   -0.999999999000000022E+07   -0.608146350544151737E+01    1
    0.244511961936950684E+00   -0.920029878616333008E-01    0.449294567108154297E+01    0.239877144522485031E+01    0.216940075159072876E+01    0.238331031799316406E+02    0.343420910835266113E+02    0.611778974533081055E+00   -0.999999999000000022E+07   -0.608396350544153197E+01    1
    0.324668288230895996E+00   -0.454997301101684570E+00    0.324335724115371704E+01    0.215428370722635476E+01    0.135127753019332886E+01    0.191382408142089844E+02    0.166998052597045898E+02    0.487048029899597168E+00   -0.999999999000000022E+07   -0.608646350544153236E+01    1
   -0.315365612506866455E+00   -0.236105918884277344E+00    0.284049183130264282E+01    0.139511227102022284E+01    0.303442120552062988E+01    0.139147782325744629E+02    0.202717590332031250E+02    0.428534924983978271E+00   -0.999999999000000022E+07   -0.608896350544152032E+01    1
   -0.292280614376068115E+00   -0.416808664798736572E+00    0.317137002944946289E+01    0.200924125474602233E+01    0.848370790481567383E+00    0.132080221176147461E+02    0.347717070579528809E+02    0.369273841381072998E+00   -0.999999999000000022E+07   -0.609146350544151804E+01    1
    0.440744161605834961E-01    0.377971589565277100E+00    0.121072500944137573E+01    0.916396602316816078E+00    0.437585830688476562E+01    0.404424357414245605E+02    0.177441787719726562E+02    0.616108477115631104E+00   -0.999999999000000022E+07   -0.609396350544151844E+01    1
    0.658535361289978027E-01    0.271437048912048340E+00    0.620381534099578857E+00    0.156767106564379644E+01    0.480480849742889404E+01    0.452300429344177246E+02    0.407753872871398926E+02    0.213411450386047363E+00   -0.999999999000000022E+07   -0.609646350544151083E+01    1
    0.333863198757171631E+00   -0.344493329524993896E+00    0.315844058990478516E+01    0.112470677412875242E+01    0.184380441904067993E+01    0.364320850372314453E+02    0.176130485534667969E+02    0.461272776126861572E+00   -0.999999999000000022E+07   -0.609896350544150234E+01    1
   -0.414415240287780762E+00    0.383301436901092529E+00    0.450746893882751465E+01    0.124319237147232875E+01    0.321202963590621948E+01    0.212584757804870605E+02    0.479710316658020020E+02    0.934932589530944824E+00   -0.999999999000000022E+07   -0.610146350544149918E+01    1
   -0.215440213680267334E+00   -0.325861573219299316E+00    0.473105102777481079E+01    0.204097529504189246E+00    0.198650985956192017E+01    0.198966217041015625E+02    0.372503972053527832E+02    0.395999908447265625E+00   -0.999999999000000022E+07   -0.610396350544150579E+01    1
    0.740045905113220215E-01   -0.773543119430541992E-01    0.388784766197204590E+01    0.113502687705389160E+01    0.641321837902069092E+00    0.163307166099548340E+02    0.212264037132263184E+02    0.146408200263977051E+00   -0.999999999000000022E+07   -0.610646350544152394E+01    1
    0.424003720283508301E+00    0.135696291923522949E+00    0.212994813919067383E+01    0.367203392226634617E+00    0.135046392679214478E+01    0.364620971679687500E+02    0.301816296577453613E+02    0.223389506340026855E+00   -0.999999999000000022E+07   -0.610896350544153233E+01    1
   -0.477189362049102783E+00   -0.218488812446594238E+00    0.463712573051452637E+01    0.287704257408567399E+01    0.646238029003143311E+00    0.266380548477172852E+02    0.305222439765930176E+02    0.694369316101074219E+00   -0.999999999000000022E+07   -0.611146350544151318E+01    1
    0.107603549957275391E+00    0.165016412734985352E+00    0.740402638912200928E+00    0.251475833167565987E+01    0.339136242866516113E+01    0.459057641029357910E+02    0.193760156631469727E+02    0.107333242893218994E+00   -0.999999999000000022E+07   -0.611396350544150202E+01    1
   -0.522004365921020508E-01    0.739936232566833496E-01    0.276828378438949585E+01    0.183435152837835691E+01    0.341905236244201660E+01    0.495903921127319336E+02    0.463001012802124023E+02    0.860797524452209473E+00   -0.999999999000000022E+07   -0.611646350544151840E+01    1
   -0.116792500019073486E+00    0.472882390022277832E+00    0.461503118276596069E+01    0.295807784310703958E+01    0.409262776374816895E+00    0.438733530044555664E+02    0.432558727264404297E+02    0.333275198936462402E+00   -0.999999999000000022E+07   -0.611896350544151613E+01    1
    0.146864652633666992E-01   -0.189564466476440430E+00    0.427807480096817017E+01    0.155195637622961935E+01    0.475365728139877319E+01    0.287982010841369629E+02    0.329528331756591797E+02    0.937166988849639893E+00   -0.999999999000000022E+07   -0.612146350544151030E+01    1
   -0.645804405212402344E-02    0.357022643089294434E+00    0.288743168115615845E+01    0.843107074908107934E-01    0.278497636318206787E+01    0.158473634719848633E+02    0.370034718513488770E+02    0.324088037014007568E+00   -0.999999999000000022E+07   -0.612396350544150803E+01    1
   -0.321665346622467041E+00    0.131799161434173584E+00    0.326005786657333374E+01    0.162528148180601528E+01    0.421745359897613525E+01    0.234721326828002930E+02    0.228375434875488281E+02    0.584031164646148682E+00   -0.999999999000000022E+07   -0.612646350544151108E+01    1
   -0.491652131080627441E+00    0.132870852947235107E+00    0.148573040962219238E+01    0.258065340506424912E+01    0.376664191484451294E+01    0.226391863822937012E+02    0.358515048027038574E+02    0.785771608352661133E+00   -0.999999999000000022E+07   -0.612896350544151858E+01    1
    0.225783109664916992E+00   -0.149767696857452393E+00    0.450147479772567749E+01    0.183286979132091798E+01    0.260010808706283569E+01    0.440744948387145996E+02    0.355594110488891602E+02    0.425197303295135498E+00   -0.999999999000000022E+07   -0.613146350544150476E+01    1
   -0.267175972461700439E+00   -0.189312994480133057E+00    0.126040250062942505E+01    0.107685544936329092E+01    0.466688573360443115E+01    0.350570392608642578E+02    0.309389591217041016E+02    0.573196530342102051E+00   -0.999999999000000022E+07   -0.613396350544150160E+01    1
   -0.338795006275177002E+00   -0.231522917747497559E-01    0.283666163682937622E+01    0.375158670521621607E+00    0.440445154905319214E+01    0.345591545104980469E+02    0.110030055046081543E+02    0.791290044784545898E+00   -0.999999999000000022E+07   -0.613646350544149932E+01    1
    0.574544072151184082E-01    0.181173682212829590E+00    0.783874690532684326E+00    0.244866870188587304E+01    0.198560655117034912E+00    0.339637684822082520E+02    0.298973369598388672E+02    0.484109342098236084E+00   -0.999999999000000022E+07   -0.613896350544150327E+01    1
   -0.139425992965698242E-01    0.415233016014099121E+00    0.564604997634887695E+00    0.306580254275317676E+01    0.434218078851699829E+01    0.436844015121459961E+02    0.254305553436279297E+02    0.541518509387969971E+00   -0.999999999000000022E+07   -0.614146350544151343E+01    1
    0.307165384292602539E-01   -0.367236971855163574E+00    0.345513224601745605E+00    0.307885673423836481E+01    0.261283665895462036E+01    0.369622159004211426E+02    0.466569399833679199E+02    0.654262900352478027E-01   -0.999999999000000022E+07   -0.614396350544152714E+01    1
   -0.381209373474121094E+00   -0.219935595989227295E+00    0.268968790769577026E+01    0.876037477905858064E+00    0.932656824588775635E+00    0.161996483802795410E+02    0.282793283462524414E+02    0.459563136100769043E+00   -0.999999999000000022E+07   -0.614646350544152309E+01    1
    0.168856084346771240E+00    0.199892401695251465E+00    0.242935448884963989E+01    0.152906070180144993E+01    0.928098261356353760E+00    0.383089375495910645E+02    0.139154958724975586E+02    0.639916360378265381E+00   -0.999999999000000022E+07   -0.614896350544151282E+01    1
   -0.127433538436889648E+00   -0.248831987380981445E+00    0.451374232769012451E+01    0.259360142380691627E+01    0.471574604511260986E+01    0.275480985641479492E+02    0.293565177917480469E+02    0.726800322532653809E+00   -0.999999999000000022E+07   -0.615146350544152742E+01    1
   -0.333237230777740479E+00    0.738096833229064941E-01    0.262226462364196777E+00    0.384536513763577281E+00    0.175416201353073120E+01    0.180451965332031250E+02    0.435086274147033691E+02    0.838703572750091553E+00   -0.999999999000000022E+07   -0.615396350544151360E+01    1
    0.432146072387695312E+00   -0.357358455657958984E+00    0.257732003927230835E+01    0.205842619903923296E+01    0.230615139007568359E+01    0.340154647827148438E+02    0.412483620643615723E+02    0.832497954368591309E+00   -0.999999999000000022E+07   -0.615646350544150067E+01    1
   -0.164126157760620117E+00   -0.244205713272094727E+00    0.393908470869064331E+01    0.852338485902001342E+00    0.476444154977798462E+01    0.382794666290283203E+02    0.301983594894409180E+02    0.958328545093536377E+00   -0.999999999000000022E+07   -0.615896350544150195E+01    1
   -0.219887495040893555E+00    0.531632900238037109E-01    0.489507406949996948E+01    0.102752163852633394E+01    0.221367210149765015E+01    0.261685442924499512E+02    0.116981792449951172E+02    0.738518357276916504E+00   -0.999999999000000022E+07   -0.616146350544151922E+01    1
    0.420778036117553711E+00    0.472646355628967285E+00    0.168737798929214478E+01    0.127409650419350284E+01    0.171959429979324341E+01    0.233277893066406250E+02    0.368887686729431152E+02    0.902962625026702881E+00   -0.999999999000000022E+07   -0.616396350544152849E+01    1
   -0.375577270984649658E+00   -0.161451876163482666E+00    0.730630755424499512E+00    0.209016529517998517E+01    0.489851742982864380E+01    0.359142327308654785E+02    0.383344912528991699E+02    0.966329157352447510E+00   -0.999999999000000022E+07   -0.616646350544150668E+01    1
    0.424432396888732910E+00   -0.312395989894866943E+00    0.970076322555541992E+00    0.696676137620381386E+00    0.260418981313705444E+01    0.332498741149902344E+02    0.179876780509948730E+02    0.559269011020660400E+00   -0.999999999000000022E+07   -0.616896350544149996E+01    1
    0.433761298656463623E+00   -0.278101205825805664E+00    0.312640130519866943E+01    0.167072566264712741E+01    0.104880720376968384E+01    0.203716516494750977E+02    0.106332826614379883E+02    0.713550686836242676E+00   -0.999999999000000022E+07   -0.617146350544152167E+01    1
    0.414397180080413818E+00   -0.220962524414062500E+00    0.267003148794174194E+01    0.365008968294355363E+00    0.867258906364440918E+00    0.393274569511413574E+02    0.370637631416320801E+02    0.261474311351776123E+00   -0.999999999000000022E+07   -0.617396350544153449E+01    1
    0.203136384487152100E+00    0.402480125427246094E+00    0.504587888717651367E+00    0.187356166522651368E+01    0.373678624629974365E+01    0.240015482902526855E+02    0.127478075027465820E+02    0.101711153984069824E+00   -0.999999999000000022E+07   -0.617646350544151179E+01    1
   -0.608146190643310547E-01   -0.805429220199584961E-01    0.978282094001770020E-01    0.297830234615591394E+01    0.223234593868255615E+01    0.432821536064147949E+02    0.131270289421081543E+02    0.552549481391906738E+00   -0.999999999000000022E+07   -0.617896350544150152E+01    1
    0.150193750858306885E+00    0.325376868247985840E+00    0.101984143257141113E+01    0.197807927393586902E+01    0.159550219774246216E+01    0.461357450485229492E+02    0.279701280593872070E+02    0.329768121242523193E+00   -0.999999999000000022E+07   -0.618146350544150103E+01    1
   -0.360428512096405029E+00    0.398334145545959473E+00    0.454923689365386963E+01    0.202046710291908660E+01    0.339359045028686523E-02    0.132490754127502441E+02    0.392729401588439941E+02    0.426214337348937988E-01   -0.999999999000000022E+07   -0.618396350544151829E+01    1
   -0.132656157016754150E+00    0.203698813915252686E+00    0.116819560527801514E+01    0.288173982848803156E+01    0.113059699535369873E+01    0.358813023567199707E+02    0.284825491905212402E+02    0.837881028652191162E+00   -0.999999999000000022E+07   -0.618646350544152934E+01    1
   -0.179366648197174072E+00    0.400682628154754639E+00    0.197928905487060547E+01    0.883032145673275148E+00    0.415415495634078979E+01    0.464795684814453125E+02    0.280832576751708984E+02    0.422961413860321045E+00   -0.999999999000000022E+07   -0.618896350544151730E+01    1
   -0.243353366851806641E+00   -0.296038091182708740E+00    0.668667256832122803E+00    0.749222844253058740E+00    0.180621445178985596E+01    0.122133874893188477E+02    0.286379671096801758E+02    0.533102452754974365E+00   -0.999999999000000022E+07   -0.619146350544153012E+01    1
   -0.264862060546875000E+00   -0.143811941146850586E+00    0.306231677532196045E+01    0.474740463851597183E+00    0.758849382400512695E+00    0.208120894432067871E+02    0.315500736236572266E+02    0.648381888866424561E+00   -0.999999999000000022E+07   -0.619396350544153673E+01    1
   -0.409556269645690918E+00   -0.156680345535278320E+00    0.380852907896041870E+01    0.218818408342738246E+01    0.479771703481674194E+01    0.147599267959594727E+02    0.395796656608581543E+02    0.754245519638061523E+00   -0.999999999000000022E+07   -0.619646350544151137E+01    1
    0.101362466812133789E-01   -0.166469395160675049E+00    0.103544354438781738E+01    0.310552481796252344E+01    0.461090207099914551E+01    0.225168657302856445E+02    0.353919029235839844E+02    0.623824179172515869E+00   -0.999999999000000022E+07   -0.619896350544150465E+01    1
    0.977840423583984375E-01    0.293644070625305176E+00    0.164085298776626587E+01    0.228257446033116862E+01    0.698017477989196777E+00    0.398466134071350098E+02    0.374619078636169434E+02    0.592987656593322754E+00   -0.999999999000000022E+07   -0.620146350544151748E+01    1
    0.387670814990997314E+00    0.194666445255279541E+00    0.145697414875030518E+01    0.233433376593686148E+01    0.242263346910476685E+01    0.434622097015380859E+02    0.142855930328369141E+02    0.438021719455718994E+00   -0.999999999000000022E+07   -0.620396350544150987E+01    1
   -0.136367857456207275E+00    0.595275759696960449E-01    0.482566773891448975E+01    0.240510117576353410E+01    0.402399510145187378E+01    0.262805581092834473E+02    0.127095651626586914E+02    0.901533544063568115E+00   -0.999999999000000022E+07   -0.620646350544149783E+01    1
    0.325040996074676514E+00    0.780240297317504883E-01    0.163551658391952515E+01    0.833206981615198572E+00    0.468084067106246948E+01    0.269874691963195801E+02    0.217571258544921875E+02    0.834160089492797852E+00   -0.999999999000000022E+07   -0.620896350544150710E+01    1
    0.183785557746887207E+00   -0.190362691879272461E+00    0.315110564231872559E+01    0.196231533684747128E+01    0.295710504055023193E+01    0.404928779602050781E+02    0.113012337684631348E+02    0.753338396549224854E+00   -0.999999999000000022E+07   -0.621146350544150838E+01    1
   -0.822901725769042969E-02    0.372035145759582520E+00    0.321161359548568726E+01    0.238165104367997760E+01    0.150670260190963745E+01    0.106697630882263184E+02    0.195792317390441895E+02    0.693579256534576416E+00   -0.999999999000000022E+07   -0.621396350544150700E+01    1
    0.428560316562652588E+00    0.401244819164276123E+00    0.207229286432266235E+01    0.277550866287072440E+01    0.237042993307113647E+01    0.161644124984741211E+02    0.167033362388610840E+02    0.583584785461425781E+00   -0.999999999000000022E+07   -0.621646350544150472E+01    1
   -0.279222309589385986E+00   -0.479822397232055664E+00    0.170775324106216431E+01    0.669240127234708937E+00    0.477917492389678955E+00    0.243363308906555176E+02    0.464222192764282227E+02    0.922152400016784668E+00   -0.999999999000000022E+07   -0.621896350544153709E+01    1
    0.108349919319152832E-01   -0.199485301971435547E+00    0.477145195007324219E+01    0.302691860152666248E+01    0.103379160165786743E+01    0.351942515373229980E+02    0.222371792793273926E+02    0.813829779624938965E+00   -0.999999999000000022E+07   -0.622146350544152416E+01    1
    0.382819175720214844E-01   -0.269957721233367920E+00    0.250935703516006470E+01    0.226930885962850981E+01    0.230595886707305908E+01    0.414889955520629883E+02    0.153846645355224609E+02    0.308495163917541504E+00   -0.999999999000000022E+07   -0.622396350544153076E+01    1
   -0.282929897308349609E+00    0.317941129207611084E+00    0.326567679643630981E+01    0.244976338592957177E+01    0.202479511499404907E+01    0.388181686401367188E+02    0.175327682495117188E+02    0.313442707061767578E+00   -0.999999999000000022E+07   -0.622646350544153204E+01    1
   -0.644642710685729980E-01   -0.329570770263671875E+00    0.572326481342315674E+00    0.825042728398424408E+00    0.258940130472183228E+01    0.343609356880187988E+02    0.288232707977294922E+02    0.830761015415191650E+00   -0.999999999000000022E+07   -0.622896350544151112E+01    1
    0.352885305881500244E+00   -0.115497827529907227E+00    0.670103132724761963E+00    0.103069127876028666E+01    0.184646576642990112E+01    0.496142339706420898E+02    0.461442923545837402E+02    0.829807221889495850E+00   -0.999999999000000022E+07   -0.623146350544149907E+01    1
    0.630941390991210938E-01   -0.427120506763458252E+00    0.322173923254013062E+01    0.133668599129686916E+01    0.564440488815307617E+00    0.328703284263610840E+02    0.121594691276550293E+02    0.433412849903106689E+00   -0.999999999000000022E+07   -0.623396350544151101E+01    1
   -0.453350722789764404E+00    0.199182033538818359E-01    0.285587757825851440E+01    0.187810911681755410E+01    0.363919496536254883E+01    0.339251399040222168E+02    0.236432600021362305E+02    0.990174770355224609E+00   -0.999999999000000022E+07   -0.623646350544152739E+01    1
   -0.344921052455902100E+00   -0.872735381126403809E-01    0.443524628877639771E+01    0.465978497417668336E+00    0.197259873151779175E+01    0.206576704978942871E+02    0.148020267486572266E+02    0.583966612815856934E+00   -0.999999999000000022E+07   -0.623896350544154199E+01    1
   -0.279747426509857178E+00    0.398683547973632812E-02    0.272274017333984375E+00    0.256835983735352269E+00    0.169165581464767456E+01    0.388058853149414062E+02    0.390487384796142578E+02    0.539409339427947998E+00   -0.999999999000000022E+07   -0.624146350544154416E+01    1
    0.290249884128570557E+00   -0.248371005058288574E+00    0.289170354604721069E+01    0.733226338300091651E+00    0.121370553970336914E+00    0.234534764289855957E+02    0.119641447067260742E+02    0.245844900608062744E+00   -0.999999999000000022E+07   -0.624396350544154188E+01    1
    0.276750504970550537E+00    0.354728221893310547E+00    0.405188620090484619E+01    0.228885943727997176E+01    0.313584059476852417E+01    0.317598748207092285E+02    0.423985981941223145E+02    0.536718130111694336E+00   -0.999999999000000022E+07   -0.624646350544154139E+01    1
    0.259859323501586914E+00    0.188381314277648926E+00    0.343183398246765137E+01    0.310907814064696186E+01    0.280410945415496826E+00    0.159471678733825684E+02    0.498325943946838379E+02    0.150586605072021484E+00   -0.999999999000000022E+07   -0.624896350544154089E+01    1
   -0.345499515533447266E+00    0.631305575370788574E-01    0.262654453516006470E+01    0.266563242034704773E+00    0.261496037244796753E+01    0.486363053321838379E+02    0.285369157791137695E+02    0.589657843112945557E+00   -0.999999999000000022E+07   -0.625146350544151908E+01    1
    0.240600526332855225E+00    0.170445203781127930E+00    0.178529947996139526E+01    0.238261596103837325E+01    0.390031605958938599E+01    0.173705410957336426E+02    0.361786842346191406E+02    0.745325207710266113E+00   -0.999999999000000022E+07   -0.625396350544150437E+01    1
   -0.321304440498352051E+00   -0.487401843070983887E+00    0.495862275362014771E+01    0.102888109903903535E+01    0.496097654104232788E+01    0.170000934600830078E+02    0.111960673332214355E+02    0.688032031059265137E+00   -0.999999999000000022E+07   -0.625646350544151275E+01    1
    0.426352620124816895E-01    0.397820353507995605E+00    0.802124738693237305E+00    0.176780125494377027E+01    0.431906163692474365E+01    0.303549814224243164E+02    0.485461568832397461E+02    0.434309720993041992E+00   -0.999999999000000022E+07   -0.625896350544152913E+01    1
   -0.194209337234497070E+00   -0.155631840229034424E+00    0.190270960330963135E+01    0.226706443900795351E+01    0.278822064399719238E+01    0.371852922439575195E+02    0.176214003562927246E+02    0.658793389797210693E+00   -0.999999999000000022E+07   -0.626146350544153396E+01    1
   -0.964056849479675293E-01   -0.460306525230407715E+00    0.676465332508087158E+00    0.208494017312124935E+01    0.405378520488739014E+01    0.392926454544067383E+02    0.450412821769714355E+02    0.220318615436553955E+00   -0.999999999000000022E+07   -0.626396350544151304E+01    1
    0.167514979839324951E+00   -0.659511685371398926E-01    0.396372348070144653E+01    0.144731855076418237E+01    0.387960761785507202E+01    0.170898103713989258E+02    0.444135260581970215E+02    0.715400934219360352E+00   -0.999999999000000022E+07   -0.626646350544151076E+01    1
