    0.143770928302601653E+01    0.567944769438207189E+02    0.241463304625705213E+02    0.156887487977019617E+03    0.105211704475622780E+01    0.585282459711079781E+02   -0.502990149140903122E+04
    0.242995284368295872E+01    0.566405972494425072E+02    0.240824893241053211E+02    0.653367470559955223E+03    0.129477644945736636E+01    0.921925011428486840E+02   -0.502927886292684161E+04
    0.193031895118895136E+01    0.566895731455981391E+02    0.242590666728202429E+02    0.326600866004420823E+03    0.114902144488041613E+01    0.803225375024314445E+02   -0.502901097608095370E+04
    0.157519248450403859E+01    0.568241144169471468E+02    0.241631022208612478E+02    0.990167864572370718E+03    0.143962792862198330E+01    0.787786855911767105E+02   -0.502872594450113775E+04
    0.100597770578758738E+01    0.566678287727822934E+02    0.240634319606870228E+02    0.666421931743089885E+03    0.133937740375456849E+01    0.826816998217890244E+02   -0.502863976387542061E+04
    0.112344956880986313E+01    0.566888425208472313E+02    0.242550658114849540E+02    0.813182305556835786E+03    0.132313136696325095E+01    0.951322604430190637E+02   -0.502855443024979832E+04
    0.294740753097301900E+01    0.566668855599761656E+02    0.242589771978376518E+02    0.198483893293439763E+03    0.131651562863276483E+01    0.347210330888399952E+02   -0.502826339820884550E+04
    0.140474862355145458E+01    0.568084745163024536E+02    0.241826864970036297E+02    0.587377260403016976E+03    0.128308731874758086E+01    0.826615213179088073E+02   -0.502817913602087719E+04
    0.197449096538620195E+01    0.568183461579265838E+02    0.241669317369263972E+02    0.365889580593621929E+03    0.127454822441271154E+01    0.574575952922983078E+02   -0.502793249153991110E+04
    0.207187609456311961E+01    0.566219458908358177E+02    0.241659048860597458E+02    0.170723011367670011E+03    0.113684676359086279E+01    0.495908135081996377E+02   -0.502769834328477100E+04
    0.171276208885850600E+01    0.566691558594322302E+02    0.240711125233637944E+02    0.802899767143058398E+03    0.133748562085817202E+01    0.952159238927890073E+02   -0.502762115007002922E+04
    0.149905587189327782E+01    0.566812828276649441E+02    0.242159492615585918E+02    0.719316246125726934E+03    0.136051953625833955E+01    0.750909530635880600E+02   -0.502757286266937354E+04
    0.265110664069039537E+01    0.566935663991958876E+02    0.241865250291948755E+02    0.612317659011723890E+03    0.151816590238959281E+01    0.483041676902381099E+02   -0.502749249563691956E+04
    0.157192651728962840E+01    0.568099029778524667E+02    0.241487249596405853E+02    0.783561819830299555E+03    0.139642052502120273E+01    0.743324455990783832E+02   -0.502748137458701967E+04
    0.176385654155428107E+01    0.567039926571268253E+02    0.240472581640071645E+02    0.918421750296403388E+03    0.140723643560264078E+01    0.825091037541427283E+02   -0.502738508645455659E+04
    0.288074965165575048E+01    0.568098233443357898E+02    0.240745904154412251E+02    0.376915331332352764E+03    0.118146058047298053E+01    0.826271201909390385E+02   -0.502736971149252167E+04
    0.137857151831589286E+01    0.567412913528092986E+02    0.241630882448763984E+02    0.612185212526231567E+03    0.130669581280214353E+01    0.863360585256980926E+02   -0.502734636544652858E+04
    0.257306990428643889E+01    0.567688063762012476E+02    0.241024836784219652E+02    0.884640920274666655E+03    0.147981501983763697E+01    0.677322037714375256E+02   -0.502730582189129746E+04
    0.213688038987822715E+01    0.566866838408826652E+02    0.240913476953759620E+02    0.507532186203958815E+03    0.133802530123161123E+01    0.623407738594328933E+02   -0.502727343558062785E+04
    0.110625558191714424E+01    0.567040186340436208E+02    0.242112640331163007E+02    0.359850265711505756E+03    0.120465734972880201E+01    0.687034416721636063E+02   -0.502726475163575105E+04
    0.196574065118393282E+01    0.566412174250762277E+02    0.242103613540251210E+02    0.793242076743277835E+03    0.145147359796961561E+01    0.670608852257270343E+02   -0.502711695201665225E+04
    0.167706931015503979E+01    0.567399645306582059E+02    0.242032481832142636E+02    0.272604377536141499E+03    0.110914069204902366E+01    0.785290563603639953E+02   -0.502708477967565341E+04
    0.227291790576520114E+01    0.567286420771735607E+02    0.241682431841806995E+02    0.333271491262238044E+03    0.150716119258539383E+01    0.337122092228879424E+02   -0.502702303339563969E+04
    0.272457540568554535E+01    0.567064905234815626E+02    0.240505580548946334E+02    0.851480384109227884E+03    0.131434101944232506E+01    0.991872723620738128E+02   -0.502700685611495373E+04
    0.116212390803825794E+01    0.567044812914754459E+02    0.241994218464142818E+02    0.905342270538356615E+03    0.147154206757317496E+01    0.687881391163999893E+02   -0.502695756117287510E+04
    0.167114844108511140E+01    0.567821201508382885E+02    0.240720180616394970E+02    0.911023567075312030E+03    0.141393771954711256E+01    0.794897384956507977E+02   -0.502689728563293284E+04
    0.273376994991371935E+01    0.566476361667025685E+02    0.241354226488507635E+02    0.417220395383852576E+03    0.118173666010348644E+01    0.919595694587712558E+02   -0.502686166058873005E+04
    0.209068074708299800E+01    0.566621850289961060E+02    0.242243033867587378E+02    0.535589561383257546E+03    0.136512295733386635E+01    0.610556562103385119E+02   -0.502684883405540131E+04
    0.145040532858240034E+01    0.566643423210789337E+02    0.242275705846541456E+02    0.864977506573048231E+03    0.143226642706911611E+01    0.761463700412333111E+02   -0.502682095919257154E+04
    0.238679659410192535E+01    0.566714022159868946E+02    0.242154973210653033E+02    0.916964940061916195E+03    0.147153780976063642E+01    0.721886064960902019E+02   -0.502682053821576665E+04
    0.277469756321548422E+01    0.567623331664402855E+02    0.241340027997884548E+02    0.680778884683602314E+03    0.131092498507624811E+01    0.916449018927125252E+02   -0.502681008442199800E+04
    0.213983892306847157E+01    0.566706121259252740E+02    0.241708350875011106E+02    0.728258874337625343E+03    0.148887745499016311E+01    0.607964041219107472E+02   -0.502674572942455234E+04
    0.114389108594400835E+01    0.566232401850304186E+02    0.241825444522493953E+02    0.893704678941056954E+03    0.140084307180592105E+01    0.815077866273781524E+02   -0.502673211177560916E+04
    0.243099183866419377E+01    0.568124866508112021E+02    0.241538734811083700E+02    0.978611598379621796E+03    0.136917703045696615E+01    0.939837938418179277E+02   -0.502673086790636444E+04
    0.189952697588242447E+01    0.567239350077303044E+02    0.240678008570580531E+02    0.834982682602377508E+03    0.142126729310197053E+01    0.740617975769801689E+02   -0.502672152904682116E+04
