    0.110504066944122314E+01    0.566212807893753052E+02    0.242853986024856567E+02    0.308157544314861287E+01    0.184527554810047145E+01    0.492894581961631744E+02   -0.170034497306359408E+05   -0.599146350544150419E+01    1
    0.271976900100708008E+01    0.569509922862052917E+02    0.242420130968093872E+02    0.496798398137092612E+01    0.175142566621303564E+01    0.566184156835079122E+02   -0.168959003652977372E+05   -0.599396350544151169E+01    1
    0.228140461444854736E+01    0.565594899356365204E+02    0.242435243129730225E+02    0.505739005446434042E+01    0.169660713255405415E+01    0.491581563347577983E+02   -0.167891346173435741E+05   -0.599646350544151474E+01    1
    0.263579225540161133E+01    0.565916775166988373E+02    0.242484913170337677E+02    0.263010478740930580E+02    0.172036524653434753E+01    0.787009678733348892E+02   -0.162197010030176007E+05   -0.599896350544151957E+01    1
    0.271769106388092041E+01    0.568644325435161591E+02    0.240863099694252014E+02    0.512146440684795401E+01    0.116829247951507575E+01    0.663269936788082077E+02   -0.162122783475923334E+05   -0.600146350544151552E+01    1
    0.165170872211456299E+01    0.567295479774475098E+02    0.243313943147659302E+02    0.113893665671348572E+02    0.163991000235080708E+01    0.439405418378114661E+02   -0.156298956495795537E+05   -0.600396350544151858E+01    1
    0.186349189281463623E+01    0.569790859818458557E+02    0.240075305998325348E+02    0.862111612796783433E+01    0.122216614007949831E+01    0.630478561884164748E+02   -0.155570571704006361E+05   -0.600646350544151630E+01    1
    0.283989453315734863E+01    0.566298216283321381E+02    0.243172666132450104E+02    0.680002191770076791E+02    0.183742418169975275E+01    0.800010774123668682E+02   -0.153480829515480182E+05   -0.600896350544152469E+01    1
    0.126617503166198730E+01    0.566184543371200562E+02    0.241303720772266388E+02    0.552318994623422626E+02    0.167912330329418191E+01    0.860663103574514423E+02   -0.151020188100885280E+05   -0.601146350544151886E+01    1
    0.245138788223266602E+01    0.567471272051334381E+02    0.244229758679866791E+02    0.122865388407707215E+03    0.188262887477874763E+01    0.718605229216814081E+02   -0.137786851016223027E+05   -0.601396350544150859E+01    1
    0.267404782772064209E+01    0.565965700447559357E+02    0.242651853263378143E+02    0.133704742293357839E+03    0.195061727404594420E+01    0.691949717658758203E+02   -0.137070990269421127E+05   -0.601646350544151520E+01    1
    0.162443292140960693E+01    0.565929889380931854E+02    0.243571829795837402E+02    0.965066303342580909E+02    0.185019977688789372E+01    0.593689188039302778E+02   -0.130223725659823012E+05   -0.601896350544151559E+01    1
    0.192570471763610840E+01    0.566276180148124695E+02    0.240448176264762878E+02    0.823138334590196621E+02    0.149558733880519856E+01    0.913422183275222750E+02   -0.125624600899016223E+05   -0.602146350544152753E+01    1
    0.225890612602233887E+01    0.568245993554592133E+02    0.240170448422431946E+02    0.103453661025762571E+03    0.189745624184608452E+01    0.502516372352838445E+02   -0.119195015074630210E+05   -0.602396350544153325E+01    1
    0.174427473545074463E+01    0.569589692354202271E+02    0.241199390292167664E+02    0.187912061638236025E+03    0.191016885340213771E+01    0.646525150042772339E+02   -0.118126896634875375E+05   -0.602646350544152298E+01    1
    0.145556342601776123E+01    0.568496531844139099E+02    0.243923473060131073E+02    0.580142739474773350E+01    0.787202837467193661E+00    0.344296645981073368E+02   -0.115224275437264932E+05   -0.602896350544150561E+01    1
    0.124051725864410400E+01    0.565036038160324097E+02    0.240563946962356567E+02    0.188002182959914194E+03    0.192154931962490072E+01    0.601154459637403420E+02   -0.112649659986961833E+05   -0.603146350544150955E+01    1
    0.170824241638183594E+01    0.567649571597576141E+02    0.242124039232730865E+02    0.111087032338380823E+03    0.155782702863216405E+01    0.760957186663150793E+02   -0.110135899756498166E+05   -0.603396350544152682E+01    1
    0.232868218421936035E+01    0.567698880136013031E+02    0.244973751902580261E+02    0.652900826853513792E+02    0.167287060618400574E+01    0.435133265489339820E+02   -0.106547306563726197E+05   -0.603646350544153165E+01    1
    0.178611993789672852E+01    0.566668017804622650E+02    0.241753053367137909E+02    0.667176713886260927E+03    0.196543432176113120E+01    0.948138536083698256E+02   -0.104666909829707929E+05   -0.603896350544152227E+01    1
    0.203299474716186523E+01    0.569746100306510925E+02    0.242038605511188507E+02    0.209613597760200491E+03    0.182067587316036228E+01    0.646036202436685585E+02   -0.104562252483031407E+05   -0.604146350544151556E+01    1
    0.286469328403472900E+01    0.568102725148200989E+02    0.243213910460472107E+02    0.106236812477111826E+03    0.192240689337253579E+01    0.402982695639133439E+02   -0.103456881631861979E+05   -0.604396350544152039E+01    1
    0.198308002948760986E+01    0.565300491452217102E+02    0.240560454428195953E+02    0.905384152173995993E+01    0.111204180955886844E+01    0.246775080448389055E+02   -0.101567660252615933E+05   -0.604646350544152966E+01    1
    0.170894944667816162E+01    0.565463983118534088E+02    0.241832772195339203E+02    0.730595279276371024E+01    0.625750523805618242E+00    0.471490668070316303E+02   -0.990525233214123909E+04   -0.604896350544152206E+01    1
    0.244061660766601562E+01    0.569037861227989197E+02    0.244503601491451263E+02    0.532193808891773187E+03    0.175607921957969659E+01    0.998928415656089754E+02   -0.939442484515264914E+04   -0.605146350544152156E+01    1
    0.142803061008453369E+01    0.568708244562149048E+02    0.242687833011150360E+02    0.916141512024402687E+02    0.152760698378086079E+01    0.548233867502212462E+02   -0.930612713760166116E+04   -0.605396350544152995E+01    1
    0.168065178394317627E+01    0.569017362892627716E+02    0.241534234881401062E+02    0.186496286668777458E+03    0.153272597551345835E+01    0.835353509104251799E+02   -0.924939908188848858E+04   -0.605646350544151790E+01    1
