-1.303766321591026678e-02,9.215321599418838105e-02,2.243286836768991488e-01,9.211805296776706120e-01,9.437321459574084415e+00,2.194531050218604378e+02,1.740907847308600935e+02
-5.760877075740367809e-02,4.607140359639272376e-03,4.601678684042439377e-02,1.066264671896565375e+00,6.948241613854769128e+00,2.275844191074137086e+02,2.883416834046493022e+02
-6.767819794124771415e-02,-3.770711983931277628e-02,2.822686171916037434e+00,2.550136739126501961e+00,1.311793228906965036e-01,2.627636553137245556e+01,1.456827310635451056e+02
5.248261379227084356e-02,1.901522276443662340e-03,1.266702231431635628e-01,6.526226920605160409e-01,2.286670936452279701e+00,6.179930363830547435e+01,2.657128210551579173e+01
6.654768877331782018e-02,4.606655393531497444e-02,1.256629292573832324e-01,1.018501018991099016e+00,7.294235213234144588e+00,2.684560471315056134e+02,4.337287214976573324e+01
-4.682538735656826406e-02,-6.654985719970563096e-02,6.272826867990480282e-02,1.064035323703235170e+00,7.733884899693727277e+00,2.907953238551436570e+01,2.316774867581615922e+02
2.836894989013669099e-03,5.386636257171631414e-02,2.534449100494384766e-01,7.054425981386497346e-01,8.307281732559204102e+00,3.754667043685913086e+01,1.330980777740478516e+02
-2.628009426950572713e-02,-9.079316573888079889e-03,1.835511742922693035e-01,7.620568093929347420e-01,2.868613140995177613e+00,1.606595391701350195e+02,2.630310322253787376e+02
-3.290718968512137965e-02,-5.684817523527007505e-02,2.426256883046918889e-01,8.634861504678473798e-01,7.168435763346918677e+00,1.285205251036664542e+01,1.537021664815975441e+02
-5.018959242019199740e-02,-9.916062715598528143e-03,4.935569019723892836e+00,2.372031209041508770e+00,2.333523515780361879e-01,1.420850093867131250e+02,1.893435837522648058e+02
4.726852945176329701e-04,-9.404509214711059828e-03,2.656841494450003616e+00,2.053153484438285492e+00,4.929956979916980120e-02,1.370802223166871272e+02,1.600993296419079854e+02
-6.729316714657990195e-02,1.470935457719235728e-02,3.884803731362133750e+00,2.084671674404231734e+00,1.081922300802267561e-01,2.480201397021048138e+02,2.519617746004257981e+02
-1.147046640012715224e-02,-3.755411187104408521e-02,1.941788421774527928e-01,6.375949616227046812e-01,6.678942732738473609e+00,2.803309365596767293e+02,6.695625413390253300e+01
1.402953335614062769e-02,-8.427369800047901371e-02,2.946315367380261563e+00,2.461578050748561175e+00,1.791330463917712168e-01,2.747287228459759234e+01,5.846242164315573575e+01
-6.295409317332281707e-02,-9.236096249339467712e-02,2.611003446510509196e+00,2.572560590711724604e+00,9.348810370640511791e-02,2.844253137736517942e+02,8.481059688248031136e+01
-5.381877217980376993e-02,-1.753210965629900531e-03,1.099992910861381928e-01,9.787849362855539637e-01,2.165167991408727399e+00,7.189383272374496414e+01,1.931447969501093382e+02
5.701932126222727937e-02,6.444591321481973889e-02,4.831722468127529896e-03,1.107971832900160880e+00,2.618196357090856186e+00,2.444556684308399781e+02,1.476550633854076580e+02
9.157823952040822224e-02,9.926919704144951395e-02,2.269983238287857086e-01,6.912136961821812031e-01,8.335797672600168795e+00,9.419435252788981927e+01,1.529700822158761184e+02
-8.965361093142712456e-02,2.761347692200383230e-02,4.470665580848913467e-02,1.049560990904535362e+00,6.591700892254642952e+00,5.187725766377796788e+01,1.009502101538166841e+02
6.082441410223390910e-02,-3.075966853695782932e-02,2.784478843756477140e+00,2.323396727552496266e+00,1.720292993011728888e-01,2.658702265191529364e+02,7.425936659027630071e+01
-1.861140084803217243e-02,-1.480012334020749942e-02,2.214901188132564203e-01,7.423417175122137834e-01,5.212837298132066088e+00,1.953392810240513029e+02,2.191301161817198704e+02
5.707880566100761999e-03,3.315535802896271700e-03,3.827313398368301645e+00,2.303673826086771736e+00,2.035934031592895044e-01,1.280056221481150089e+02,2.406287811813596704e+02
-8.593779228037740081e-02,-9.865121648695601708e-02,3.939350960388567469e+00,2.237785516012861464e+00,1.382289594114062825e-01,1.736099935835842416e+02,1.049753967871884157e+02
-3.233039412886407060e-02,9.408146054538416014e-02,2.313855118891341878e+00,2.540166483587510182e+00,1.038828695197200613e-01,1.265873966636585948e+02,1.827166368001525996e+02
9.465499754912598540e-02,4.516210802220937959e-02,2.357969089681211661e-01,8.561323086066185972e-01,9.941432290803705385e+00,2.759938019442132600e+02,2.218147313954883089e+02
-7.290050603422836006e-02,-6.414447096144695881e-02,2.264373954087839091e-01,8.145778069224898221e-01,8.129176643688044379e+00,2.725492591028883567e+02,1.449566482908952878e+02
-4.709998555182742797e-02,9.313345854099525090e-02,4.665333136145648041e+00,2.231573138890523111e+00,2.063074978737339249e-01,2.472117373780916694e+02,1.474836633795235628e+02
1.529895359768662644e-04,-6.491884614177184654e-04,1.609703013119523907e-01,6.048544279453791361e-01,3.947266906850592783e+00,2.838586354393374904e+02,1.674437672209741947e+02
6.975792208203199229e-02,9.923181351448639997e-02,1.531074483830725530e+00,2.408944666564986292e+00,9.669360117452116543e-02,6.809928724072740636e+01,2.535956493789054775e+02
9.429471470466116445e-02,6.648530081848696982e-02,1.571975596857037027e-01,5.760207300607731451e-01,8.986462466576792707e+00,1.340119208442474701e+02,9.411264079353112777e+01
-7.470226790651687820e-02,3.817227409445300701e-02,2.191910600352760946e-02,1.060207366870872026e+00,5.923614506745858321e+00,2.345517927315282520e+02,1.641665529351265604e+02
5.440856701081250857e-02,4.719687727605537120e-02,2.037493457329440094e-01,6.114287343396983543e-01,9.201689606633353335e+00,2.158299537187953092e+02,2.332351941033128924e+02
-8.996890468669115071e-02,6.406514494059373233e-02,1.873220958678337711e-01,5.984124806361715843e-01,5.747714187868911750e+00,2.097765956198875585e+02,1.716262127406233731e+02
-7.789136908421634420e-02,6.361288945189294552e-02,2.046756796566756298e-01,6.074394410513993536e-01,7.321749450767930156e+00,1.805342894746309810e+02,2.838449284330952196e+02
-1.150683893778163547e-02,-5.466789787773142922e-02,1.338437305526872234e-01,5.773271806362977321e-01,5.626863028881383677e+00,1.853154555100726384e+02,1.213626720051106815e+02
-5.890621009009812392e-02,8.892647720978782977e-02,3.844023219570665617e+00,2.079760668677311575e+00,1.070897634430823531e-01,1.653465488154071750e+02,6.232529264791671153e+01
1.952859141776579210e-02,-5.410906451037270082e-03,7.953014010999370775e-02,4.965643263929973572e-01,6.955805748127717791e+00,1.994103780035047748e+02,2.154817792938930268e+02
1.308463552206129421e-02,3.444331684556484197e-02,1.479063047443316625e+00,2.167248518323518613e+00,8.473633497746083099e-02,2.017147417712099866e+02,2.712741390636523420e+02
9.836352839227976985e-02,1.670372593056587696e-02,2.951422708691004537e+00,2.022644221219039196e+00,1.191115892435748447e-02,6.671480103304504894e+01,7.252592962478838956e+01
-2.634774098532814690e-02,8.967988664054823977e-02,2.285520360547179941e-01,6.414584646291782155e-01,8.987589649264819514e+00,1.488127906134486977e+02,2.050463356488014313e+02
-3.895362879172917236e-02,2.269742224173838807e-02,1.984739644308944340e-01,9.388711793761662650e-01,6.692699554146665619e+00,1.024584325480852129e+02,1.061963174094045996e+02
-7.089244169103138538e-02,2.065329594776972588e-02,3.038421223433159124e+00,2.063078099912726948e+00,6.835787806248946885e-02,1.510419046065331656e+02,1.976221991975480421e+02
-3.540606512722510590e-02,3.131672975359053868e-02,2.302152325796339161e-01,8.830072929995131936e-01,8.909880391787229570e+00,1.050682405278551244e+02,1.118597993336945535e+02
-9.144668249464006637e-02,-3.627520049784199729e-02,2.143978220420509062e-01,7.608581213467583426e-01,6.492540653623501967e+00,1.451118944027231237e+02,1.959991051904617052e+02
1.758613317564078349e-03,-9.414438803898403374e-03,4.872987443578002065e+00,2.091273648516833283e+00,9.222409666455044785e-02,2.579878743690398437e+02,2.715688555331394696e+02
-4.991560128543461039e-02,4.414806846123564554e-02,1.163672095856451705e+00,2.045900541445877518e+00,2.399382015695558298e-02,2.323938536644637907e+02,2.202117135159169266e+02
9.075070748684294086e-02,6.330164444767372167e-02,4.546374427432565035e+00,2.088212190808769630e+00,8.069790268662785371e-02,6.204410094082069449e+00,1.639199701172561845e+02
-9.656631602955866034e-02,4.375779490826334217e-02,1.103721953255917265e-01,5.572306960518185193e-01,2.770996404546348657e+00,3.479226090780628056e+01,1.362437210193901365e+02
6.698792297133268625e-02,9.229671239847991870e-02,1.134426050331286129e-01,5.257363212450981704e-01,7.872381261052469270e+00,1.197397378027064576e+02,2.586460528061747368e+02
-9.814754318454853299e-02,-3.320606711117439491e-02,1.410213494039235793e-01,9.807098744339821650e-01,7.907373291471867738e+00,2.990440166443426619e+02,2.162849454098881665e+02
2.847837374873155025e-02,-3.846705944792645770e-02,1.521059637074278006e-02,5.057916635497554658e-01,9.067653630840327716e-01,9.782157627803796629e+01,1.774768234519736438e+02
3.282200632753332070e-02,-8.392072692670934919e-03,3.329298364964135976e-02,1.066215081991137570e+00,2.355100000715185438e+00,1.680110681682464246e+02,2.215058009742081424e+02
-8.934815861599111619e-02,-2.051123459667243687e-02,2.064686967748746160e-01,8.752455822602429603e-01,6.524717592609069250e+00,2.591886680644835792e+02,1.515559210048447767e+02
4.497217276709170042e-02,-1.877176056339627253e-02,8.049951831883035702e-02,5.787482285747831412e-01,1.800492083522812869e+00,2.794523792298373337e+02,2.604641293584495543e+02
-2.188619087304424782e-02,7.293062936433783450e-02,1.370231680845068745e-01,8.455945826754227568e-01,2.061985744667305553e+00,1.132225658544777218e+02,1.847722262248996685e+02
2.113033720220269807e-02,6.357902967183931553e-02,1.126943141645148361e-01,5.260939309913914563e-01,5.067148154597171050e+00,2.867895004441296578e+02,1.274167866429280309e+02
2.202766504629369293e-02,3.638520985604609681e-02,3.093543056752092596e-02,4.267670527739509390e-01,7.796237668841085267e+00,5.678235328374392310e+01,1.324003087221906583e+02
2.093510024100701805e-02,-8.777007261545259620e-02,8.877575104995816258e-02,6.537960639287718756e-01,2.367211296074325677e+00,2.268328573196936588e+02,2.517834109294128808e+01
-5.248190568621184660e-02,7.150759088664054852e-03,1.732341190842219714e+00,2.597485011889637985e+00,5.166078761573883460e-02,2.843596602021413560e+02,1.680362035477204756e+02
5.721534039424694407e-02,-6.528951850555858583e-02,4.963687163309416839e+00,2.302183080741900589e+00,2.034141534993257339e-01,1.126365921750590502e+02,1.657993649515763082e+02
2.021189221295598137e-02,9.802306257921697408e-02,1.748671690103370535e-01,5.779661930388804159e-01,9.254093722277168865e+00,2.936031301547094472e+02,2.413376545381183291e+02
-5.249930207610881833e-02,-6.181297378518754715e-02,4.684967765900795555e+00,2.430992654981097179e+00,1.958175483916010651e-01,1.469784354122121961e+01,1.944190314809146969e+02
-5.319212581670121343e-02,1.332908931587153956e-02,1.611828734301589128e-01,5.887395901933408782e-01,5.980350532062146840e+00,1.648189219323173802e+02,1.857293277883527480e+02
4.999929745365055966e-02,-8.269924146081505945e-02,9.353220880793075565e-02,1.057457812827530264e+00,8.010740504094817638e+00,6.290545594848169486e+01,2.168503296430340015e+02
-1.260780302024291921e-02,-4.244785538771446431e-02,2.096803621262843531e-01,9.045812113575064650e-01,5.760882637413766716e+00,2.844019282458961015e+02,1.137553795973716149e+02
9.332138907659201510e-02,-7.819145193973815744e-02,2.053506337170676321e-01,7.130728967673636287e-01,5.927951684375221575e+00,3.302305467105266246e+01,2.533285869688221510e+02
3.241551927133023980e-02,-5.136926789782214620e-02,1.524776169054187225e-01,6.008004750424029705e-01,7.143442605233362386e+00,2.811170226531631329e+02,1.090754707459706339e+02
8.316664820487554288e-02,2.484779513832106879e-02,2.095730372933261587e-01,7.181773427865156822e-01,7.830786558420383514e+00,6.630225390065237434e+01,5.200209769169327245e+01
-4.800391062520745905e-02,-2.301721394362397921e-02,8.139777487706928438e-02,5.376380803911239292e-01,4.373134109087185806e+00,2.066305540637644924e+02,7.853576454024415909e+01
-1.876587249087703635e-02,4.768199041937309923e-02,6.579578962509465001e-02,4.783217491300762458e-01,8.462317216230585970e+00,2.623919942438499220e+02,1.674295657835743327e+02
-1.103225223634249352e-02,9.174543969767051665e-03,1.578029996368778831e-01,7.862004023168671640e-01,2.800842459070176371e+00,2.896108855799996036e+02,4.005507486395419647e+01
-2.285009400400328516e-03,5.852424974444267458e-02,1.876385012908356464e-01,7.698898130222111558e-01,6.815691420203307871e+00,7.520100932583352460e+01,2.377242318314504388e+01
-2.303131541202818600e-02,9.383527091944304788e-02,1.883225854382186981e-01,6.530697854191148677e-01,4.614488529028216490e+00,2.375268021409195569e+02,1.738934301683272849e+02
-9.951015029711388071e-02,8.226713406503613490e-02,2.257879678530066714e-01,8.165876575216545197e-01,7.559610803771299459e+00,1.912253384378419980e+02,2.445744832554372579e+02
7.947384881178881644e-03,6.446155650058116304e-02,3.696984594329596696e+00,2.283655319648437043e+00,1.821693807523508679e-01,7.030243047757353736e+01,1.562976212596106507e+02
-8.328020549995440724e-02,4.877658596071290931e-02,4.881738573097304190e+00,2.344429804192253108e+00,2.057587218596370060e-01,6.606182477506551720e+01,2.264704913434639479e+02
4.223419444389236999e-02,-6.377577904253983743e-02,1.722537680293628748e-01,7.023111324032174085e-01,6.008111447191620158e+00,2.906171726921391496e+02,3.435321174991382520e+01
9.201446705966118134e-02,-5.463983346481112585e-02,2.545457943788635546e+00,2.557791383217842718e+00,1.147012776188805622e-01,1.266133110466564631e+02,1.316250746746597429e+02
-5.786764506558268045e-02,-8.157321850463250534e-02,2.355842011981665665e-02,1.060695612219048956e+00,8.231278251606031660e+00,1.133968519570958478e+02,7.750471150272659315e+01
-3.883476161362963558e-02,2.579782110456563249e-02,2.124065221209609500e-01,7.298946141545835653e-01,8.488351619645280621e+00,1.373241616370939653e+02,7.204916689437774835e+01
-9.450738876420079759e-02,3.421280763813597248e-02,6.528207500518284911e-02,1.029335309563615519e+00,8.625582475069847987e+00,2.596991759598481053e+02,9.416264762397274524e+01
4.785755288154497356e-02,6.387292931605334512e-02,4.746157829116981475e-02,4.788204481819919311e-01,4.025157580327343609e+00,8.876946978286498791e+01,9.048217364766657056e+01
5.461289417348769160e-02,6.456719229715365826e-02,1.207128255409496004e-01,9.222034613586543861e-01,2.888519670809397866e+00,1.504823798949373668e+02,5.436140295499053821e+01
3.268501800353246223e-02,1.781894666306038655e-02,5.161626155674475108e-02,1.062741540890682845e+00,5.074032057809009011e+00,1.585249021479357623e+02,2.875991601421478094e+02
-9.197918352587407254e-02,-1.477052048750050750e-02,1.455887716073367144e-01,5.961662877344189315e-01,6.546695882003179534e+00,2.946852877554503181e+01,2.420823267455896826e+02
4.055401981966572089e-02,-1.778460303928453001e-02,2.020104664648497139e-01,8.643823537674600876e-01,4.359170931759447143e+00,1.110170338294435908e+02,1.835437905354966972e+02
8.686107223792668974e-02,2.729021746666698833e-02,1.256209952524335871e-01,9.954914646671408907e-01,7.501670186655110761e+00,9.151754823169062192e+00,1.263007611636697902e+02
-7.591664973995103372e-02,7.147709806046795289e-02,2.056197285835175970e-01,6.649632982801358949e-01,8.141049170137957702e+00,6.797516510642810772e+01,1.886070905391088957e+02
-9.875209282829880419e-03,-4.041322898724664103e-02,2.302567882729472937e-01,8.036808324680446702e-01,8.397608520730367232e+00,2.035484156456206506e+02,2.217946802515507443e+02
-4.527332939678542501e-02,2.506334883591837537e-03,3.211737376793445620e+00,2.389097851128711092e+00,1.722083250119845199e-01,1.947794077714861771e+02,1.099984368754172976e+02
-2.870672769777204980e-04,4.794458976638307779e-02,1.806479839849789160e-01,9.412455823536751698e-01,7.331277643314826342e+00,2.742746265850481109e+02,2.281645588975693499e+02
-6.026580667098430100e-02,-3.766139292155951113e-02,4.399660401510733898e+00,2.062514019156552081e+00,9.266601762601914954e-03,1.151081355201478686e+02,1.750328757188086968e+02
-7.337215577683883772e-02,5.651142602658038028e-02,2.065138796827671874e-01,6.977041365727674194e-01,9.231477362864975333e+00,2.209885708111880831e+02,1.116381570076890455e+02
7.077031804664038472e-02,2.640686678197459725e-02,2.274781036563457093e+00,2.017210839244827802e+00,5.546519262801563252e-03,2.445833001632445587e+02,2.451321897002450498e+02
1.629084967543747986e-02,4.065074238790963856e-02,1.442710705945138283e-01,8.084882376920391467e-01,2.321565180035438214e+00,6.228843577173415724e+01,1.913255259034299058e+02
