    0.195749819278717041E+01    0.569118162095546722E+02    0.240002780258655548E+02    0.309104993343353285E+00    0.169302797794342030E+01    0.959251425957679800E+02    0.434548704028129562E+00   -0.118431073998132269E+05   -0.599146350544150419E+01    1
    0.148372411727905273E+01    0.565849947929382324E+02    0.243060464560985565E+02    0.399166535913944243E+01    0.199395036876201637E+01    0.964397474354505562E+02    0.165333820760250094E+01   -0.118402705336042400E+05   -0.599396350544151169E+01    1
    0.267512190341949463E+01    0.569390408396720886E+02    0.242212211489677429E+02    0.751078112363815364E+02    0.197097379744052881E+01    0.744816074991226174E+02    0.196101989269256594E+01   -0.117842603425412599E+05   -0.599646350544151474E+01    1
    0.280855393409729004E+01    0.567549569010734558E+02    0.244230305254459381E+02    0.191454004895687113E+02    0.197816769063472742E+01    0.493067120152711809E+02    0.185601728200912475E+01   -0.117744995404432611E+05   -0.599896350544151957E+01    1
    0.150080811977386475E+01    0.567628993988037109E+02    0.240512174069881439E+02    0.464008378803730004E+01    0.146050853967666616E+01    0.753457884216308571E+02    0.123306325733661648E+01   -0.117635115559544520E+05   -0.600146350544151552E+01    1
    0.160362482070922852E+01    0.568307392001152039E+02    0.241079281270503998E+02    0.143989980930089949E+02    0.198337137222290050E+01    0.678630901682376901E+02    0.690490224957466148E+00   -0.117573541968100853E+05   -0.600396350544151858E+01    1
    0.180945038795471191E+01    0.565271704792976379E+02    0.243773235380649567E+02    0.249385869204998052E+02    0.179201215267181402E+01    0.743635723048448511E+02    0.152735528647899632E+01   -0.116933512335421292E+05   -0.600646350544151630E+01    1
    0.194294011592864990E+01    0.568809501230716705E+02    0.244940510988235474E+02    0.151656899163722983E+03    0.196852538287639622E+01    0.915427440607547709E+02    0.171224522113800059E+01   -0.116397238248337744E+05   -0.600896350544152469E+01    1
    0.224658203125000000E+01    0.566621381342411041E+02    0.240229237675666809E+02    0.160597150331735641E+02    0.180267761826515205E+01    0.762543226850032880E+02    0.212467705607414264E+00   -0.116335397417368367E+05   -0.601146350544151886E+01    1
    0.126173913478851318E+01    0.568041914105415344E+02    0.243798081874847412E+02    0.430712609261274366E+02    0.167265093445777890E+01    0.897350980859994962E+02    0.177594503998756403E+01   -0.116017299795611179E+05   -0.601396350544150859E+01    1
    0.190741598606109619E+01    0.567661109566688538E+02    0.244142574071884155E+02    0.584592782795429216E+02    0.173782855570316319E+01    0.979283199340105028E+02    0.118571249485015873E+01   -0.114625852218772761E+05   -0.601646350544151520E+01    1
    0.275861608982086182E+01    0.565846306681632996E+02    0.240481085479259491E+02    0.312509992122650182E+02    0.172076639652252195E+01    0.958872139930725069E+02    0.117867898941040050E-01   -0.114228367572241714E+05   -0.601896350544151559E+01    1
    0.119397139549255371E+01    0.569833168685436249E+02    0.241438258588314056E+02    0.134681869775056846E+02    0.144964890420436854E+01    0.803520361846685489E+02    0.471626729369163500E+00   -0.113838759891328609E+05   -0.602146350544152753E+01    1
    0.281377518177032471E+01    0.569036361873149872E+02    0.241315025985240936E+02    0.234055605864524878E+02    0.162202870011329647E+01    0.684809020495414700E+02    0.111897783756256097E+01   -0.113678258675074576E+05   -0.602396350544153325E+01    1
    0.224094462394714355E+01    0.565790939629077911E+02    0.243548768162727356E+02    0.343006271481513991E+01    0.972639579176902802E+00    0.774266586047410925E+02    0.593684382438659619E+00   -0.113595665555061041E+05   -0.602646350544152298E+01    1
    0.275114428997039795E+01    0.565270470082759857E+02    0.244540668725967407E+02    0.136819887278676021E+03    0.171784732460975653E+01    0.772673155623674432E+02    0.190109150052070608E+01   -0.112993067146016838E+05   -0.602896350544150561E+01    1
    0.151901376247406006E+01    0.568251372575759888E+02    0.241386457383632660E+02    0.837686363941431154E+02    0.196391690254211415E+01    0.442119006073474807E+02    0.184905741274356838E+01   -0.112880598623428741E+05   -0.603146350544150955E+01    1
    0.155248582363128662E+01    0.565181427597999573E+02    0.244487919211387634E+02    0.184895795339345952E+02    0.186974012255668631E+01    0.493703157311677856E+02    0.260598824620246916E+00   -0.112411123608275630E+05   -0.603396350544152682E+01    1
    0.258807718753814697E+01    0.566023252010345459E+02    0.241487086415290833E+02    0.175933850651979462E+02    0.186326870262622823E+01    0.395750872087478598E+02    0.996097483038902332E+00   -0.112152792545879183E+05   -0.603646350544153165E+01    1
    0.162065577507019043E+01    0.567481949031352997E+02    0.242447628378868103E+02    0.143368931585550321E+02    0.151470565855503092E+01    0.511905131888389562E+02    0.128655071318149572E+01   -0.111710604529867160E+05   -0.603896350544152227E+01    1
    0.206110835075378418E+01    0.569523642063140869E+02    0.242949861288070679E+02    0.668802782595157765E+02    0.173642370045185079E+01    0.949035257887840231E+02    0.736930630803108166E+00   -0.111620796945540133E+05   -0.604146350544151556E+01    1
    0.269775950908660889E+01    0.568693177998065948E+02    0.241426181197166443E+02    0.162769689119458207E+03    0.198741513490676880E+01    0.857229384976625397E+02    0.113856112122535702E+01   -0.111244995213221646E+05   -0.604396350544152039E+01    1
    0.217590284347534180E+01    0.566060966551303864E+02    0.244891626834869385E+02    0.861508791649341674E+02    0.183547785699367516E+01    0.951681439471244772E+02    0.543826847672462477E+00   -0.111165151362513679E+05   -0.604646350544152966E+01    1
    0.109089243412017822E+01    0.568499442338943481E+02    0.242892402112483978E+02    0.641446691399812750E+02    0.189659866809844968E+01    0.782916619890928303E+02    0.436598103642463709E+00   -0.110769848105425826E+05   -0.604896350544152206E+01    1
    0.257991731166839600E+01    0.568245364725589752E+02    0.242165977358818054E+02    0.329012501001358046E+02    0.161583329319953917E+01    0.813624067199230154E+02    0.509180037975311306E+00   -0.109977170647316434E+05   -0.605146350544152156E+01    1
    0.274158859252929688E+01    0.567273694276809692E+02    0.240856723189353943E+02    0.763055111169815059E+00    0.217385410666465773E+00    0.546900287342071465E+02    0.330269396901130663E+00   -0.109107292735270403E+05   -0.605396350544152995E+01    1
    0.273333585262298584E+01    0.566266151070594788E+02    0.244841411709785461E+02    0.248643590074777627E+02    0.161801435351371770E+01    0.420370075398683483E+02    0.143566523313522332E+01   -0.108463543245534638E+05   -0.605646350544151790E+01    1
    0.104475331306457520E+01    0.568522135913372040E+02    0.243990584313869476E+02    0.189613386291265513E+02    0.174324894368648531E+01    0.177379683607816716E+02    0.193536622047424323E+01   -0.108453384780452070E+05   -0.605896350544151829E+01    1
    0.141974389553070068E+01    0.567396071851253510E+02    0.241124844551086426E+02    0.613809995567798623E+02    0.173652701258659370E+01    0.780207859688997303E+02    0.822544839382171600E+00   -0.108190071866788130E+05   -0.606146350544153112E+01    1
    0.262231254577636719E+01    0.565176272392272949E+02    0.243144565820693970E+02    0.315264781057834647E+02    0.158322793602943412E+01    0.802568094068765703E+02    0.123287982940673821E+00   -0.107469567590969273E+05   -0.606396350544153950E+01    1
    0.239405894279479980E+01    0.569384751617908478E+02    0.244294968247413635E+02    0.486711829996108989E+02    0.197410886406898500E+01    0.409232332873344404E+02    0.996659947037696892E+00   -0.107194063359814136E+05   -0.606646350544153368E+01    1
    0.146287393569946289E+01    0.565335662961006165E+02    0.244780221581459045E+02    0.123318584457039847E+03    0.156306546390056611E+01    0.770211312770843506E+02    0.181324617683887479E+01   -0.106732484575927774E+05   -0.606896350544153407E+01    1
    0.128738939762115479E+01    0.566485672891139984E+02    0.241031374037265778E+02    0.439964456444978680E+02    0.144014762759208681E+01    0.700800539469719013E+02    0.162306514263153079E+01   -0.106561956244072881E+05   -0.607146350544153712E+01    1
    0.279965198040008545E+01    0.568963319361209869E+02    0.240373849570751190E+02    0.195475686812400831E+02    0.103719792068004613E+01    0.776188941609859455E+02    0.190052298724651347E+01   -0.106440129223307395E+05   -0.607396350544151886E+01    1
    0.226915442943572998E+01    0.567966232001781464E+02    0.243327792286872864E+02    0.128433515865802775E+03    0.168944146931171413E+01    0.856543642514944139E+02    0.141673693180084226E+01   -0.105945818347115674E+05   -0.607646350544150149E+01    1
    0.208060002326965332E+01    0.566697552204132080E+02    0.242838570177555084E+02    0.133270859968662272E+02    0.125778344333171854E+01    0.420741077208518917E+02    0.166095151722431189E+01   -0.105757954676160971E+05   -0.607896350544150277E+01    1
    0.119907164573669434E+01    0.568548707962036133E+02    0.243868173658847809E+02    0.997286509221792272E+02    0.165995647072792063E+01    0.600938414406776360E+02    0.169497774243354793E+01   -0.105225021870587261E+05   -0.608146350544151737E+01    1
    0.186678731441497803E+01    0.567461415827274323E+02    0.244274591207504272E+02    0.933760909491777511E+02    0.155938216686248787E+01    0.994823198682069716E+02    0.115156303048133846E+01   -0.104765833768569337E+05   -0.608396350544153197E+01    1
    0.223251914978027344E+01    0.565459723472595215E+02    0.240735327899456024E+02    0.185865489094257356E+03    0.189883820474147802E+01    0.472889627987146355E+02    0.181969280660152433E+01   -0.104336060497319031E+05   -0.608646350544153236E+01    1
    0.146532881259918213E+01    0.566976511478424072E+02    0.242795302569866180E+02    0.195262490171790120E+03    0.197248777687549581E+01    0.667016608077287714E+02    0.125880873620510103E+01   -0.104128000753639208E+05   -0.608896350544152032E+01    1
    0.215248262882232666E+01    0.565934363901615143E+02    0.241113192737102509E+02    0.357084408187866202E+02    0.147541644513607029E+01    0.751165599620342306E+02    0.755186276435852011E+00   -0.103137151870833422E+05   -0.609146350544151804E+01    1
    0.285389792919158936E+01    0.566122896969318390E+02    0.244809685945510864E+02    0.381026873648166671E+02    0.127339092969894407E+01    0.935729970812797518E+02    0.123029826402664177E+01   -0.102795121973206096E+05   -0.609396350544151844E+01    1
    0.189771544933319092E+01    0.566467965245246887E+02    0.241130338609218597E+02    0.133255552774667734E+03    0.123688355267047889E+01    0.685768916904926300E+02    0.199038105905055995E+01   -0.101995704630181935E+05   -0.609646350544151083E+01    1
    0.170582640171051025E+01    0.565452127456665039E+02    0.243653434216976166E+02    0.194198731583356846E+03    0.194088837862014763E+01    0.278975474798679350E+02    0.195190683722496039E+01   -0.101840311474250011E+05   -0.609896350544150234E+01    1
    0.188602960109710693E+01    0.566752462685108185E+02    0.243090288639068604E+02    0.233430384403467208E+02    0.112683323681354519E+01    0.837948018628358824E+02    0.143450744926929463E+01   -0.101444483785719240E+05   -0.610146350544149918E+01    1
    0.287926733493804932E+01    0.566206806004047394E+02    0.243014366030693054E+02    0.745574494659900751E+02    0.154347577512264245E+01    0.672554279428720463E+02    0.149070735275745392E+01   -0.101305907495450119E+05   -0.610396350544150579E+01    1
    0.221630835533142090E+01    0.569892466068267822E+02    0.244517238736152649E+02    0.780634935420751646E+02    0.162649935185909267E+01    0.652457960671186470E+02    0.112602678537368783E+01   -0.101207008693327098E+05   -0.610646350544152394E+01    1
    0.167682099342346191E+01    0.569623122215270996E+02    0.244105785787105560E+02    0.519577022248506566E+02    0.178932330906391135E+01    0.571836496055126133E+02    0.163625618815422064E+00   -0.100782730006403999E+05   -0.610896350544153233E+01    1
