   -0.573788253877323684E-01    0.552006119553283270E-02    0.436626282157609147E+01    0.211915046878848701E+01    0.474239500950557247E+01    0.962495110714368773E+00    0.365720317342067336E+01   -0.503035121913413786E+04
    0.547885355990544998E-01    0.550997630027016960E-02    0.336790847738287491E-01    0.286883340670399334E+00    0.462710904886959096E+01    0.923628285283653927E+00    0.372869095798402794E+01   -0.502983014935554274E+04
    0.242995155225345094E-01   -0.233927057903180469E-01    0.214820372401855186E+01    0.223914356147272153E+01    0.403625775996095992E+01    0.636355120757183146E+00    0.339966735249322882E+01   -0.502826053337679059E+04
    0.603566655073140002E-02   -0.278824015231481370E-01    0.231331467767564947E+01    0.345194885358526993E+00    0.455542771344062203E+01    0.720425002632644640E+00    0.387720226016727043E+01   -0.502817280229473999E+04
   -0.166454090084763306E-01   -0.299263129986865328E-02    0.359038546509189871E+01    0.654826748166292383E+00    0.443018238277959586E+01    0.925718661116823549E+00    0.355520448339173267E+01   -0.502807252495462672E+04
    0.208549064831380360E-01    0.352411247940831451E-02    0.986932170866019698E+00    0.458034604922527566E+00    0.432382694706914616E+01    0.716397461419733705E+00    0.351137213629218659E+01   -0.502803110514833861E+04
   -0.955809591208413578E-01   -0.322168725090435926E-01    0.331869697347188453E+01    0.211641884357337817E+01    0.485299083366093598E+01    0.724380641007731474E+00    0.422308386573583316E+01   -0.502773927559076037E+04
    0.502224147443159907E-01   -0.972460078288407415E-01    0.389317049409522609E+01    0.779679592497712015E+00    0.335224498189800091E+01    0.651581041064807520E+00    0.330001346551883668E+01   -0.502761628152363301E+04
    0.175744345717305794E-01    0.117505011911705148E+00    0.923323718958648731E+00    0.788420094271153893E+00    0.368663874751595877E+01    0.662359370373446166E+00    0.352608864160145341E+01   -0.502748641878977833E+04
    0.294688592951127815E-01   -0.277660470547974603E-02    0.986847745514153329E-01    0.941625582631136271E+00    0.276737333486790948E+01    0.747658560781640835E+00    0.294978506539196728E+01   -0.502745664935696459E+04
   -0.585793475236244809E-01    0.105263914734982977E+00    0.425818826607920453E+01    0.463195367774319799E+00    0.465499473382186668E+01    0.864051785143105766E+00    0.391086228563440486E+01   -0.502737835198722314E+04
    0.514222523036865775E-01    0.306338738893394691E-01    0.441704470372677971E+01    0.383304424406936739E+00    0.496896193737007685E+01    0.804335816613197307E+00    0.422040865206979987E+01   -0.502720638073460941E+04
   -0.259856226709442861E-02    0.361138585359942477E-01    0.368075483812887150E+01    0.241165823139266511E+01    0.307982053069869988E+01    0.796550962977490618E+00    0.295085423929419166E+01   -0.502716144512080155E+04
   -0.754846760251878246E-01   -0.494395230596470503E-01    0.333656576043242392E+01    0.424999181655166702E+00    0.420425259040123489E+01    0.749478694532733303E+00    0.372713548404229345E+01   -0.502715216181858159E+04
