    0.237548708915710449E+00    0.307457089424133301E+00    0.110153704881668091E+01    0.266421547300550321E+01    0.735058784484863281E+00    0.407075977325439453E+02    0.260367155075073242E+02    0.619374394416809082E+00   -0.999999999000000022E+07   -0.599146350544150419E+01    1
    0.491494834423065186E+00   -0.416234254837036133E+00    0.206405758857727051E+01    0.111451662514243055E+01    0.567991137504577637E+00    0.216459345817565918E+02    0.195554184913635254E+02    0.572981238365173340E+00   -0.999999999000000022E+07   -0.599396350544151169E+01    1
    0.102362453937530518E+00   -0.275605857372283936E+00    0.513933598995208740E+00    0.272041118886834754E+01    0.588743984699249268E+00    0.488792872428894043E+02    0.364173913002014160E+02    0.105441272258758545E+00   -0.999999999000000022E+07   -0.599646350544151474E+01    1
    0.151323735713958740E+00    0.129082918167114258E+00    0.425591140985488892E+01    0.256019015378483861E+01    0.432675689458847046E+01    0.408663034439086914E+02    0.319349002838134766E+02    0.623863697052001953E+00   -0.999999999000000022E+07   -0.599896350544151957E+01    1
   -0.261312842369079590E+00   -0.365675330162048340E+00    0.125166445970535278E+01    0.743714782134448360E-01    0.158037424087524414E+01    0.148314833641052246E+02    0.281843256950378418E+02    0.744941174983978271E+00   -0.999999999000000022E+07   -0.600146350544151552E+01    1
   -0.122552931308746338E+00   -0.505308508872985840E-01    0.313635170459747314E+01    0.144739326491632680E+01    0.345868676900863647E+01    0.193336296081542969E+02    0.283572030067443848E+02    0.669237732887268066E+00   -0.999999999000000022E+07   -0.600396350544151858E+01    1
    0.181065678596496582E+00    0.342719256877899170E+00    0.425294280052185059E+01    0.125235955451087011E+01    0.463168323040008545E+00    0.308917403221130371E+02    0.398255276679992676E+02    0.380913555622100830E+00   -0.999999999000000022E+07   -0.600646350544151630E+01    1
    0.436586558818817139E+00    0.311271190643310547E+00    0.435002475976943970E+01    0.158026760954041112E+01    0.318035125732421875E+01    0.210896754264831543E+02    0.269413423538208008E+02    0.839744031429290771E+00   -0.999999999000000022E+07   -0.600896350544152469E+01    1
    0.392174005508422852E+00    0.569926500320434570E-01    0.141950130462646484E+01    0.549853091474032663E-01    0.141976475715637207E+01    0.244070720672607422E+02    0.445471858978271484E+02    0.308810532093048096E+00   -0.999999999000000022E+07   -0.601146350544151886E+01    1
    0.445691168308258057E+00   -0.219003558158874512E-01    0.546014308929443359E-01    0.314269445326702923E+00    0.320342183113098145E+00    0.434421801567077637E+02    0.420724344253540039E+02    0.816352367401123047E-01   -0.999999999000000022E+07   -0.601396350544150859E+01    1
    0.439270496368408203E+00   -0.359054684638977051E+00    0.688726007938385010E+00    0.155806945445243628E+01    0.145010530948638916E+01    0.343819999694824219E+02    0.453059697151184082E+02    0.415875196456909180E+00   -0.999999999000000022E+07   -0.601646350544151520E+01    1
   -0.133129239082336426E+00    0.369740545749664307E+00    0.325794607400894165E+01    0.104512122181390654E+01    0.256291598081588745E+01    0.103979706764221191E+02    0.415262007713317871E+02    0.864511728286743164E+00   -0.999999999000000022E+07   -0.601896350544151559E+01    1
   -0.378105044364929199E-01    0.233544707298278809E+00    0.297433942556381226E+01    0.231549044480832933E+01    0.437067747116088867E+00    0.330464601516723633E+02    0.330739569664001465E+02    0.162807285785675049E+00   -0.999999999000000022E+07   -0.602146350544152753E+01    1
   -0.107634007930755615E+00    0.838390588760375977E-01    0.299967288970947266E+01    0.267787205904569969E+01    0.807307064533233643E+00    0.264999222755432129E+02    0.209718012809753418E+02    0.712509214878082275E+00   -0.999999999000000022E+07   -0.602396350544153325E+01    1
   -0.276986479759216309E+00    0.350992560386657715E+00    0.363791346549987793E+01    0.205486763325639865E+00    0.463292539119720459E+01    0.436224412918090820E+02    0.432599496841430664E+02    0.703085184097290039E+00   -0.999999999000000022E+07   -0.602646350544152298E+01    1
   -0.428900837898254395E+00   -0.377781033515930176E+00    0.266709029674530029E+00    0.298396451791666628E+01    0.344363510608673096E+01    0.106186747550964355E+02    0.452256035804748535E+02    0.335382521152496338E+00   -0.999999999000000022E+07   -0.602896350544150561E+01    1
    0.290750086307525635E+00   -0.235870957374572754E+00    0.172322213649749756E+01    0.174556040605456986E+00    0.714802443981170654E+00    0.316490221023559570E+02    0.225369095802307129E+02    0.102789640426635742E+00   -0.999999999000000022E+07   -0.603146350544150955E+01    1
