   -0.691254779602793468E-01    0.123078221939143528E+00    0.184608449039995737E+01    0.109455961014326286E+01    0.283012597269465882E+01    0.375173622972053309E+02    0.445724855930672064E+02    0.746442946147730241E-01   -0.280509823686029631E+04
   -0.125985162634073555E+00    0.826505524034182315E-02    0.203053655043474146E+01    0.122971930871266499E+01    0.327093028953397891E+01    0.187817158684526362E+02    0.326589581150646993E+02    0.157054794259414043E+00   -0.280314811036217361E+04
   -0.599329762930488896E-01    0.805159363933684036E-01    0.361111832459481086E+01    0.219241674604629910E+01    0.276756826225319275E+01    0.324083891340561081E+02    0.114442829527716814E+02    0.187462490525677983E+00   -0.280292584359776038E+04
   -0.179729978593169415E-01    0.769908959816556493E-01    0.217663535524362484E+01    0.279940958654243266E+01    0.161324593627347501E+01    0.401573538253427103E+02    0.424128762328621107E+02    0.783097118229493100E-01   -0.280248113009651297E+04
    0.879401555349379471E-02   -0.418860096178548802E-01    0.220770184772897604E+01    0.271673609482590006E+01    0.352083897403801327E+01    0.165916754820519010E+02    0.356949729854507609E+02    0.151638754815977689E+00   -0.280217808913219051E+04
    0.531690400393037832E-01    0.923399277384832073E-01    0.242590732789181862E+01    0.936894121229247201E+00    0.256853121839517984E+01    0.331912177917918285E+02    0.218603911644192728E+02    0.210058886275612727E+00   -0.280179942763348845E+04
   -0.372167353324163175E-01    0.527276472021519504E-01    0.343104744224122893E+01    0.441281409498673338E+00    0.329345208679527879E+01    0.179889782290556752E+02    0.129603647676264817E+02    0.166159967229962152E+00   -0.280158004433179258E+04
   -0.917858274722770373E-01    0.864970862136703600E-01    0.210568141572249345E+01    0.251395486727721107E+00    0.323127167514127489E+01    0.166576210133485674E+02    0.275363455553905503E+02    0.932707286826540555E-01   -0.280123809057759445E+04
   -0.200442445732200603E+00   -0.230782334342976569E-01    0.227386682527703243E+01    0.342179922190532337E+00    0.247571862616005323E+01    0.430386239087843521E+02    0.316877559056925548E+02    0.175183095994212390E+00   -0.280107882033974056E+04
   -0.117831028471095001E+00   -0.413522983188637228E-01    0.268891612299348504E+01    0.228151912113742128E+01    0.242334223896487133E+01    0.204632136043003143E+02    0.395734602588718474E+02    0.187080084117707268E+00   -0.280059494529697986E+04
    0.348721642796053777E-01    0.627439299492362768E-01    0.235146118609584720E+01    0.423169019323343443E+00    0.211203882695192124E+01    0.254462192942629315E+02    0.167368221468598080E+02    0.938493519089878409E-01   -0.280051349430415667E+04
   -0.138648408003083257E+00    0.694307175438150237E-01    0.251564457672710118E+01    0.237469072972144346E+01    0.204617616012000081E+01    0.430859117694515348E+02    0.426701148210873313E+02    0.221208811162308006E+00   -0.280041693946373653E+04
   -0.764115445937657567E-01   -0.343908764485317264E-01    0.231775623522810648E+01    0.505515181643364953E+00    0.219939992086326797E+01    0.183743697472296219E+02    0.371656502679959573E+02    0.642784487616687022E-01   -0.280031029423186010E+04
    0.186384672331765255E-01    0.110805542357351405E+00    0.212520844139269593E+01    0.246763262373856262E+01    0.203911546654330600E+01    0.304321228987500270E+02    0.436279924290881951E+02    0.169789267173402619E+00   -0.280027262163114301E+04
   -0.150340513467050851E+00    0.192657445638495517E-01    0.222920244245911636E+01    0.498457792209311523E+00    0.260769271429981897E+01    0.335013077713535949E+02    0.440029649299203811E+02    0.179043054480747033E+00   -0.280006749147817118E+04
   -0.103052966437340077E+00    0.711304854059523484E-01    0.188156257043120467E+01    0.901223050770537437E+00    0.214696669027306397E+01    0.456812240484212921E+02    0.411411286946171941E+02    0.578710108713131714E-02   -0.279990448362310144E+04
   -0.868559755834027447E-01    0.765379723704097126E-01    0.237207544095256395E+01    0.180637166349838230E+00    0.220999772644610815E+01    0.469659416800295091E+02    0.339239750772017601E+02    0.182943754594988628E+00   -0.279990341778282800E+04
   -0.213336607755124641E-01    0.265990984560150467E-01    0.188038580519637000E+01    0.125190539538527856E+01    0.211214435033618475E+01    0.351581196326603092E+02    0.235379076235590006E+02    0.125149607369321236E+00   -0.279989077839536640E+04
   -0.430424142983091285E-01    0.530445000961229374E-01    0.281303925176611713E+01    0.268894007385281242E+01    0.309585560049200748E+01    0.186563682082026467E+02    0.301277724126580324E+02    0.172873603369427031E+00   -0.279986238868042074E+04
   -0.844638879511150353E-01    0.145459123160477155E+00    0.223363244927165017E+01    0.278033743267015687E+00    0.223574689166013307E+01    0.457550873157390612E+02    0.490357619003128633E+02    0.137813382673615786E+00   -0.279984760615331652E+04
   -0.451398061868473754E-01    0.109270612256164412E+00    0.216394006001592265E+01    0.169954755839060012E+01    0.206726152211876713E+01    0.274636394443642438E+02    0.382750279472437995E+02    0.155287319168357779E+00   -0.279984278358612755E+04
   -0.965290654913164570E-01   -0.194482096266466176E-01    0.289343619538172980E+01    0.473560871083464507E+00    0.191747499105613173E+01    0.258970788362548809E+02    0.372421045627084055E+02    0.122355713358530557E+00   -0.279978665687408920E+04
   -0.705972996541064934E-01    0.889553310128397001E-01    0.241900404325312257E+01    0.281291177664986369E+01    0.232404848309499279E+01    0.449657163723207702E+02    0.298277991746814877E+02    0.874993975208989971E-01   -0.279974821728249344E+04
   -0.124940680301100504E-01    0.410343473972158979E-01    0.332005049767960747E+01    0.406712282958798965E+00    0.201835064135452491E+01    0.457148223033830874E+02    0.308188098107806923E+02    0.167979833469830947E+00   -0.279974214261684301E+04
    0.543305184590836543E-02    0.109693622104132693E+00    0.316092345409550335E+01    0.217140078177639095E+01    0.239971475565407788E+01    0.278954974056090137E+02    0.164846507068445050E+02    0.151054205532646618E+00   -0.279969122395251179E+04
   -0.211305603403605380E-01    0.265911106676903763E-01    0.221891985070413389E+01    0.137116969765802832E+01    0.283823675503355899E+01    0.330509617803257782E+02    0.359951355738827630E+02    0.180522502359659720E+00   -0.279959256752147439E+04
   -0.973310168676313481E-01   -0.258692440359109543E-01    0.211008582426882008E+01    0.545933533628099155E+00    0.286027500152973735E+01    0.311368803446639433E+02    0.333954876684110218E+02    0.223246735707829824E+00   -0.279958442518743914E+04
   -0.804768076589694736E-01    0.432843858279762239E-01    0.271369404433704053E+01    0.456720319010018250E+00    0.260362138425193335E+01    0.158055363567205962E+02    0.313764526767980811E+02    0.109242421955922236E+00   -0.279954626920198962E+04
   -0.106320452681007982E-02    0.712651742454495363E-01    0.230247521838231606E+01    0.220512595312631587E+01    0.326374263972290146E+01    0.251922380713459404E+02    0.442230199706589602E+02    0.142895737389017924E+00   -0.279954461917259596E+04
   -0.920321302076043679E-02   -0.177120785350584065E-01    0.211082903792395538E+01    0.525492452667486898E+00    0.250016251457173766E+01    0.388071441375913935E+02    0.294400410649418482E+02    0.573337276926480024E-01   -0.279941714843824366E+04
   -0.350174235962230629E-02    0.596731095534659417E-01    0.288811914830391769E+01    0.188092822507870450E+01    0.192070679912933029E+01    0.292788187130745889E+02    0.230259988738996455E+02    0.318911715907707408E-01   -0.279933700453609890E+04
   -0.421972716328207209E-01   -0.328844642190895819E-01    0.313937354403576929E+01    0.125089238987023554E+01    0.293133247878572689E+01    0.209920019241533033E+02    0.163189493379926738E+02    0.268612876809604995E+00   -0.279930885587313105E+04
   -0.124358623338241714E+00    0.276210929437480379E-01    0.281372960213947731E+01    0.236468798713868145E+01    0.200658921886286956E+01    0.486816607431809629E+02    0.271562505822961739E+02    0.187847606412835405E+00   -0.279927033004614259E+04
   -0.718398783274165620E-02    0.967491526266405222E-01    0.242681515462290953E+01    0.259617417628916236E+01    0.191370588063331715E+01    0.297885739788075981E+02    0.347395412173982763E+02    0.405992390802497813E-01   -0.279923530819712050E+04
   -0.120047368026548862E+00    0.948159129055026195E-02    0.204008777497396165E+01    0.396294424968088865E+00    0.256457247087411577E+01    0.456192079223231062E+02    0.205612698980944728E+02    0.118684464748477020E+00   -0.279920107499688220E+04
   -0.191551437037957850E-01    0.771846306423669137E-01    0.181226289760592474E+01    0.123393649663321270E+01    0.242406785259317115E+01    0.347927833853488480E+02    0.352300118578457599E+02    0.961138598804179012E-01   -0.279920090607312522E+04
    0.139106288769944575E-01    0.438849033438730718E-01    0.214979410188432496E+01    0.208389564995820592E+00    0.293909809168604985E+01    0.144915619135575007E+02    0.467276057774882077E+02    0.144716028461104318E+00   -0.279919119050788595E+04
   -0.886699790606083060E-01    0.512998298340801018E-01    0.244149186759910863E+01    0.690042850102272953E+00    0.256202474130763624E+01    0.237865214452627036E+02    0.400690310936171414E+02    0.795812461752440081E-01   -0.279918443046111679E+04
   -0.471202593432255012E-01    0.758302817810370122E-01    0.223733523339372509E+01    0.313426274239378855E+00    0.301144661862182961E+01    0.340896893020951453E+02    0.241784486789884703E+02    0.217290925006720037E+00   -0.279914229446857644E+04
   -0.122454977711667135E+00   -0.205770026859463662E-01    0.202084635889901687E+01    0.232002820853632308E+01    0.333787310348487765E+01    0.170057059394319516E+02    0.368757316754299467E+02    0.150788912502769795E+00   -0.279914013263395373E+04
   -0.840522949544463827E-01    0.112192597194186838E+00    0.283031370753861866E+01    0.103603030555508657E+01    0.288255303492208004E+01    0.169966359416826975E+02    0.242264530727082743E+02    0.238025918860689689E+00   -0.279912942757344081E+04
   -0.606292607528570726E-01   -0.358638504732348151E-01    0.186739749130556998E+01    0.281309412600251640E+01    0.244414047553527158E+01    0.322627510577723271E+02    0.272021572401825935E+02    0.640091993502024392E-01   -0.279910417519997645E+04
   -0.174535142520716446E-01    0.104066149915664874E+00    0.207597512366225212E+01    0.267876119297570492E+01    0.238925692999060235E+01    0.259121941451427276E+02    0.323344313346196941E+02    0.193309354556848279E+00   -0.279905090176794783E+04
   -0.136384203807559667E+00    0.311388392479450271E-02    0.208491099854878392E+01    0.176377914593812579E+01    0.212453310626519087E+01    0.372167642731400719E+02    0.482713555141509261E+02    0.453437218962877281E-01   -0.279904319405737442E+04
   -0.866127335325588832E-01   -0.343467424768828522E-02    0.248986784788727267E+01    0.232912707392244744E+01    0.377989791077218840E+01    0.104822131215225145E+02    0.303369960452577168E+02    0.204814012836969289E+00   -0.279903332964769788E+04
   -0.140789508638860139E+00    0.283418188678272731E-01    0.239953235687741273E+01    0.846235786292139802E+00    0.213335230990606561E+01    0.469163638308980353E+02    0.455891108446973163E+02    0.148110021691709143E+00   -0.279901457265953786E+04
   -0.101276153079828124E+00    0.899581987797811733E-01    0.185559918580360783E+01    0.183306770626855164E+01    0.247511574842415749E+01    0.489808842186062989E+02    0.327295522553012219E+02    0.119436056736742444E+00   -0.279896593119336740E+04
   -0.532736899016917897E-01    0.130192598805022097E+00    0.207197119892300785E+01    0.117247620446025325E+01    0.239484775167533481E+01    0.316509092165762631E+02    0.311422047834597748E+02    0.133953631662865502E+00   -0.279895137417009300E+04
   -0.895744577608941772E-01    0.747959804165738706E-01    0.242312439842794625E+01    0.882643620290229136E+00    0.325795839700479650E+01    0.168575057765203766E+02    0.320374584235540922E+02    0.256188822705987085E+00   -0.279892923021825663E+04
   -0.106503825618617931E+00    0.172872326330009152E-03    0.306422384485874399E+01    0.377936886088528545E+00    0.227276233594331334E+01    0.384155005305253425E+02    0.347745613070466959E+02    0.223884086374945446E+00   -0.279892754374333072E+04
   -0.115400328672869978E+00    0.600380187553684053E-02    0.240475801216392515E+01    0.284273124349050832E+01    0.278186304548573027E+01    0.436654924609291442E+02    0.280149545188175004E+02    0.205370032882677023E+00   -0.279892230988569554E+04
   -0.102835437682015973E+00   -0.189739802413098069E-01    0.256048984994363860E+01    0.103225965452760415E+01    0.262334429486457621E+01    0.358256306538200135E+02    0.249493973410719576E+02    0.160319155477648106E+00   -0.279890409671405632E+04
   -0.868494806914719142E-01   -0.581976172157153693E-01    0.193630752463840095E+01    0.118002911933440036E+01    0.218045284249833538E+01    0.265226143684692808E+02    0.344809807142173099E+02    0.914897053643901753E-01   -0.279885517904425205E+04
   -0.319113411100238054E-01    0.856587562790543933E-01    0.384578746342228683E+01    0.975998847511436840E+00    0.232471178692668934E+01    0.283861141145096774E+02    0.117342878182987231E+02    0.222977233188278917E+00   -0.279884087182353960E+04
   -0.772610907541242398E-01   -0.504078560440185397E-02    0.259042844373797987E+01    0.370168258602372680E+00    0.249572001678491873E+01    0.291510258696157436E+02    0.304332114339899427E+02    0.691755501035573733E-01   -0.279880957687412047E+04
   -0.105052553690417827E+00   -0.618865452350308431E-01    0.224647179732871960E+01    0.478556029255531423E+00    0.207790495324057023E+01    0.341444076896820476E+02    0.427499744638399477E+02    0.734250773013846308E-01   -0.279880751331952160E+04
   -0.493139413927620729E-01    0.535712202157776485E-01    0.274864030376179436E+01    0.119566000292111019E+01    0.222777820612223776E+01    0.315444445983079866E+02    0.410994295770325166E+02    0.119653491300349746E+00   -0.279864501680846934E+04
   -0.221342719330122062E-01    0.151205748060736500E-01    0.277411697091815457E+01    0.125400668909985202E+01    0.224167580710887382E+01    0.406239603173302584E+02    0.490457250029729650E+02    0.195174395818950630E+00   -0.279864330580426349E+04
    0.850645089432233714E-02    0.413920702727353929E-01    0.199885804407352463E+01    0.204339662921483178E+01    0.285503384218250611E+01    0.380877708595733964E+02    0.330977676307076365E+02    0.196436369430310315E+00   -0.279863042822619082E+04
    0.212281140278370861E-01    0.138950765779304319E-01    0.319559418359691216E+01    0.228348291695325534E+01    0.240510741440271048E+01    0.172299999210306680E+02    0.154594429752661657E+02    0.164257822672864318E+00   -0.279860953131943279E+04
   -0.638136537441931773E-01    0.173310103189328046E-02    0.211675826894236607E+01    0.144245973183854015E+01    0.233246146587757242E+01    0.353069253801004379E+02    0.298526921952386388E+02    0.465261039069374133E-01   -0.279857752550005353E+04
   -0.704648711953219653E-01    0.322193688155976155E-01    0.182777662549480224E+01    0.786046916722435318E+00    0.281612531267212196E+01    0.330070704827649450E+02    0.364149878244369134E+02    0.813858329056295765E-01   -0.279856883040262255E+04
   -0.192308278220046924E-01    0.297569131183130775E-01    0.291314496726447025E+01    0.208420241471701706E+01    0.181680661410199540E+01    0.247957359331452949E+02    0.231685781302664608E+02    0.697209577429161176E-01   -0.279855956692971176E+04
    0.325318065525346256E-01    0.585160943867808481E-01    0.307598230921704818E+01    0.644139878312879000E+00    0.244464081446185233E+01    0.317459138171382271E+02    0.249916464663643723E+02    0.201890943549856733E+00   -0.279855445058637724E+04
    0.421312208801039034E-02    0.997716055152144676E-01    0.227901352839447391E+01    0.643989878389708226E+00    0.244956859324077669E+01    0.394502796403654088E+02    0.159057254835201451E+02    0.119203998382420004E+00   -0.279853333343349368E+04
   -0.614682065615906881E-01    0.647021597573473883E-01    0.180623135658934175E+01    0.192799093674468591E+01    0.237784773354992485E+01    0.275959076628818494E+02    0.283134478080229677E+02    0.623146029424204023E-01   -0.279849716849036759E+04
   -0.299495869538899395E-01    0.293231982980083350E-01    0.259578851642342689E+01    0.929638259618115081E+00    0.202927609893993521E+01    0.207239081357380002E+02    0.389875277766295056E+02    0.171087612528744604E+00   -0.279849280366011953E+04
   -0.363301410535688540E-01    0.970145304268413833E-01    0.247619679481160260E+01    0.212789832796373179E+01    0.340994862462579729E+01    0.158155466831524141E+02    0.210518789431004407E+02    0.115932813767021831E+00   -0.279848460903228988E+04
    0.180492079249791049E-01    0.997211048851758264E-01    0.264164519706905931E+01    0.598962642495118325E+00    0.248922337820166861E+01    0.228028000665088619E+02    0.317214542154677162E+02    0.116452761147141523E+00   -0.279844995667768308E+04
   -0.216025992532403732E-01   -0.138074864078982507E-01    0.241545745150686209E+01    0.225040606645794083E+01    0.245334876420489323E+01    0.184038250869453925E+02    0.371379752975539503E+02    0.188472410534445911E+00   -0.279844943046628759E+04
   -0.114967856523879863E-01    0.707825193234434824E-01    0.294873702957584571E+01    0.236398178495882760E+01    0.171415864612583380E+01    0.376030487293014062E+02    0.240751083512344017E+02    0.162192020321495461E+00   -0.279844917782548782E+04
   -0.628578931150814979E-01    0.117091225364442719E+00    0.207418979019262917E+01    0.684800324804424210E+00    0.272055001533063034E+01    0.396616879215539058E+02    0.418494966188000319E+02    0.127746117708531642E+00   -0.279844352081737361E+04
   -0.487699435544183268E-01    0.233381516324645544E-01    0.304519795400895577E+01    0.931253810736475063E+00    0.200590141725087667E+01    0.378840733889807666E+02    0.446534482176778056E+02    0.158542930767096302E+00   -0.279842894642138435E+04
   -0.359459386012774829E-01    0.800134248261508141E-02    0.211941882220479361E+01    0.627297929165601786E+00    0.255512162637876550E+01    0.159499907749555465E+02    0.441256938109539547E+02    0.151999265359374830E+00   -0.279838488448417229E+04
   -0.918514013718052524E-02    0.861392027132419358E-01    0.253776789188956231E+01    0.123017166663561617E+01    0.247501022718131791E+01    0.206462940334784193E+02    0.256086181556669246E+02    0.166294252000342674E+00   -0.279838370836908916E+04
   -0.601193340665284737E-02    0.114612514883586147E+00    0.189144211202918733E+01    0.794616495541717760E+00    0.213298844813401756E+01    0.434137958483623052E+02    0.359979171273170735E+02    0.152773863453491587E+00   -0.279834202185768163E+04
   -0.445951770908588063E-01    0.943744945053176520E-01    0.217397894422987470E+01    0.650098476937712944E+00    0.217127150928741397E+01    0.217566740406989467E+02    0.327676013807902464E+02    0.577856084783974142E-01   -0.279830750875725880E+04
    0.948611238941099444E-02    0.268563357973906625E-01    0.244559842383667014E+01    0.150146814224883829E+01    0.249031358892317112E+01    0.191105821439190642E+02    0.309179677769929668E+02    0.135961857097489675E+00   -0.279830460251924524E+04
   -0.885404954117496867E-02    0.688990896897556659E-02    0.238300072067484248E+01    0.216131434326295713E+01    0.249801104203405533E+01    0.207271336317653549E+02    0.212669726690608414E+02    0.448788043660544103E-01   -0.279827031844992189E+04
